year,nameplate_cap,summer_cap,num_facilities,num_generators,state,tot_nameplate_cap,tot_summer_cap,tot_num_gen,tot_num_facilities,tot_cap_change,tot_cap_growth_rate,p_nameplate_cap,p_summer_cap,cap_change,cap_growth_rate,energy_source
2010,700,700,8,0,NM,9015,8130,0,44,122,1.3533000554631172,0.0776483638380477,0.08610086100861009,103,0.14714285714285713,Wind
2011,750.2,750.2,9,0,NM,9145.4,8254.1,0,58,130.39999999999964,1.425853434513522,0.08203031031994228,0.0908881646696793,50.200000000000045,0.06691548920287929,Wind
2012,777.5,777.5,10,0,NM,9185.2,8373.2,0,62,39.80000000000109,0.4333057527326687,0.08464704089186953,0.09285577795824773,27.299999999999955,0.035112540192925985,Wind
2013,777.5,777.5,10,0,NM,8711.3,7937.9,0,73,-473.90000000000146,-5.440060610930648,0.08925189122174647,0.09794781995238036,0,0,Wind
2014,812.3,812.3,14,0,NM,8813,8072,0,80,101.70000000000073,1.153977079314657,0.0921706569840009,0.10063181367690782,34.799999999999955,0.04284131478517784,Wind
2015,1062.3,1062.3,15,0,NM,9160.8,8403.9,0,91,347.7999999999993,3.796611649637579,0.11596148807964371,0.12640559740120658,250,0.23533841664313285,Wind
2016,1112.3,1112.3,16,0,NM,9259.8,8504.6,0,94,99,1.069137562366358,0.12012138491112119,0.13078804411730122,50,0.04495190146543199,Wind
2017,1764.5,1764.5,20,0,NM,9001.5,8340.1,0,101,-258.2999999999993,-2.8695217463755958,0.19602288507470977,0.2115682066162276,652.2,0.3696231226976481,Wind
2018,1815.4,1815.4,21,0,NM,9131,8430.6,0,109,129.5,1.4182455371810316,0.1988172160771,0.21533461438094562,50.90000000000009,0.028037897983915438,Wind
1991,2769.5,2692,0,0,NV,5637.3,5366.5,0,35,343.3000000000002,6.0897947599027935,0.4912812871410072,0.5016304854188018,0,0,Coal
1992,2769.5,2692,0,0,NV,5914.6,5599.5,0,40,277.3000000000002,4.688398201061783,0.46824806411253506,0.48075721046522013,0,0,Coal
1993,2769.5,2717,0,0,NV,6033.7,5741.3,0,40,119.09999999999945,1.973913187596325,0.45900525382435325,0.47323776844965426,0,0,Coal
1994,2769.5,2717,0,0,NV,6548.5,6218.2,0,42,514.8000000000002,7.86134229212797,0.42292127968237003,0.4369431668328455,0,0,Coal
1995,2769.5,2717,0,0,NV,6636.9,6305.5,0,43,88.39999999999964,1.3319471439979456,0.4172881917762811,0.4308936642613591,0,0,Coal
1996,2874.5,2807,0,0,NV,6738,6391.9,0,43,101.10000000000036,1.5004452359750722,0.4266102701098249,0.43914954864750705,105,0.03652809184205949,Coal
1997,2882.7,2806,0,0,NV,6746.2,6390.9,0,43,8.199999999999818,0.12154990957872311,0.42730722480804006,0.43906179098405546,8.199999999999818,0.0028445554514863907,Coal
1998,2882.7,2806,0,0,NV,6744.7,6389.4,0,42,-1.5,-0.022239684493009327,0.4274022565866532,0.4391648668106552,0,0,Coal
1999,2882.7,2806,0,0,NV,7098.6,6746.6,0,41,353.90000000000055,4.985490096638781,0.40609415941171495,0.41591320072332727,0,0,Coal
2000,2883,2806,0,0,NV,7072,6716,0,41,-26.600000000000364,-0.3761312217194621,0.40766402714932126,0.4178082191780822,0.3000000000001819,1.0405827263273739e-4,Coal
2001,2883,2747,0,0,NV,7464,6883,0,42,392,5.251875669882101,0.3862540192926045,0.3990992299869243,0,0,Coal
2002,2769,2658,0,0,NV,7494,6856,0,41,30,0.4003202562049639,0.3694955964771817,0.38768961493582266,-114,-0.041170097508125676,Coal
2003,2769,2657,0,0,NV,8392,7508,0,42,898,10.700667302192564,0.3299571020019066,0.3538891848694726,0,0,Coal
2004,2769,2657,0,0,NV,9840,8670,0,43,1448,14.715447154471544,0.2814024390243902,0.30645905420991926,0,0,Coal
2005,2769,2657,0,0,NV,9841,8714,0,44,1,0.0101615689462453,0.2813738441215324,0.3049116364470966,0,0,Coal
2006,2769,2657,0,0,NV,11100,9648,0,46,1259,11.342342342342342,0.24945945945945946,0.275393864013267,0,0,Coal
2007,2840,2689,0,0,NV,11526,9954,0,50,426,3.695991671004685,0.24639944473364567,0.27014265621860556,71,0.025,Coal
2008,3082,2916,4,0,NV,13024,11297,0,54,1498,11.501842751842752,0.23664004914004913,0.2581216252102328,242,0.07852044127190136,Coal
2009,3082,2916,4,0,NV,13160,11396,0,57,136,1.033434650455927,0.23419452887537995,0.25587925587925586,0,0,Coal
2010,3082,2873,4,0,NV,13177,11421,0,60,17,0.12901267359793578,0.23389238825225772,0.2515541546274407,0,0,Coal
2011,3082,2873.4,4,0,NV,13516.6,11646.3,0,53,339.60000000000036,2.512466152730719,0.22801592116360622,0.24672213492697254,0,0,Coal
2012,1445.8,1293.4,3,0,NV,12309.4,10475.7,0,60,-1207.2000000000007,-9.80713925942776,0.11745495312525388,0.12346668957683019,-1636.2,-1.1316917969290359,Coal
2013,1445.8,1295.4,3,0,NV,12383.7,10652.1,0,62,74.30000000000109,0.5999822347117669,0.11675024427271331,0.12160982341510125,0,0,Coal
2014,1103.8,997.4,3,0,NV,12184.2,10485.2,0,65,-199.5,-1.6373664253705618,0.09059273485333463,0.09512455651775835,-342,-0.309838738901975,Coal
2015,1103.8,997.4,3,0,NV,12621.1,10878.2,0,71,436.89999999999964,3.461663404933006,0.08745671930338876,0.09168796308212755,0,0,Coal
2016,1103.8,997.4,3,0,NV,13557.2,11804.5,0,80,936.1000000000004,6.904818104033284,0.0814179919157348,0.08449320174509721,0,0,Coal
2017,809,740.4,2,0,NV,13347.4,11675.6,0,83,-209.8000000000011,-1.571841706999124,0.06061105533661987,0.0634142999074994,-294.79999999999995,-0.3644004944375772,Coal
2018,809,740.4,2,0,NV,13135.4,11617.6,0,83,-212,-1.613959224690531,0.06158929305540753,0.06373089106183721,0,0,Coal
1991,161,153.6,10,0,NV,5637.3,5366.5,0,35,343.3000000000002,6.0897947599027935,0.028559771521827825,0.028622006894624057,3.5999999999999943,0.022360248447204932,Geothermal
1992,224,208.3,13,0,NV,5914.6,5599.5,0,40,277.3000000000002,4.688398201061783,0.03787238359314239,0.03719974997767658,63,0.28125,Geothermal
1993,224,208.3,13,0,NV,6033.7,5741.3,0,40,119.09999999999945,1.973913187596325,0.037124815618940286,0.0362809816592061,0,0,Geothermal
1994,233.8,225,13,0,NV,6548.5,6218.2,0,42,514.8000000000002,7.86134229212797,0.03570283270978087,0.03618410472483999,9.800000000000011,0.041916167664670705,Geothermal
1995,237.2,228.2,12,0,NV,6636.9,6305.5,0,43,88.39999999999964,1.3319471439979456,0.03573957721225271,0.03619062723019586,3.3999999999999773,0.014333895446880175,Geothermal
1996,237.2,228.2,12,0,NV,6738,6391.9,0,43,101.10000000000036,1.5004452359750722,0.03520332442861383,0.035701434628201315,0,0,Geothermal
1997,237.2,228.2,12,0,NV,6746.2,6390.9,0,43,8.199999999999818,0.12154990957872311,0.03516053481960214,0.03570702092037115,0,0,Geothermal
1998,237.2,228.2,12,0,NV,6744.7,6389.4,0,42,-1.5,-0.022239684493009327,0.03516835441161208,0.03571540363727423,0,0,Geothermal
1999,210.4,203.2,11,0,NV,7098.6,6746.6,0,41,353.90000000000055,4.985490096638781,0.02963964725438819,0.03011887469243767,-26.799999999999983,-0.12737642585551323,Geothermal
2000,210,196,11,0,NV,7072,6716,0,41,-26.600000000000364,-0.3761312217194621,0.029694570135746605,0.029184038117927337,-0.4000000000000057,-0.0019047619047619319,Geothermal
2001,212,148,12,0,NV,7464,6883,0,42,392,5.251875669882101,0.02840300107181136,0.02150225192503269,2,0.009433962264150943,Geothermal
2002,240,168,13,0,NV,7494,6856,0,41,30,0.4003202562049639,0.032025620496397116,0.024504084014002333,28,0.11666666666666667,Geothermal
2003,246,172,13,0,NV,8392,7508,0,42,898,10.700667302192564,0.029313632030505243,0.02290889717634523,6,0.024390243902439025,Geothermal
2004,246,142,13,0,NV,9840,8670,0,43,1448,14.715447154471544,0.025,0.01637831603229527,0,0,Geothermal
2005,281,185,14,0,NV,9841,8714,0,44,1,0.0101615689462453,0.028554008738949293,0.021230204268992425,35,0.12455516014234876,Geothermal
2006,296,188,14,0,NV,11100,9648,0,46,1259,11.342342342342342,0.02666666666666667,0.019485903814262025,15,0.05067567567567568,Geothermal
2007,310,189,15,0,NV,11526,9954,0,50,426,3.695991671004685,0.02689571403782752,0.0189873417721519,14,0.04516129032258064,Geothermal
2008,331,215,16,0,NV,13024,11297,0,54,1498,11.501842751842752,0.025414619164619165,0.019031601310082323,21,0.0634441087613293,Geothermal
2009,445,306,18,0,NV,13160,11396,0,57,136,1.033434650455927,0.0338145896656535,0.026851526851526853,114,0.25617977528089886,Geothermal
2010,469,319,19,0,NV,13177,11421,0,60,17,0.12901267359793578,0.03559231995143052,0.027931004290342353,24,0.0511727078891258,Geothermal
2011,470.5,318.2,18,0,NV,13516.6,11646.3,0,53,339.60000000000036,2.512466152730719,0.034809049613068375,0.027321982088732044,1.5,0.003188097768331562,Geothermal
2012,558.3,384.1,21,0,NV,12309.4,10475.7,0,60,-1207.2000000000007,-9.80713925942776,0.04535558191300957,0.03666580753553462,87.79999999999995,0.15726312018627972,Geothermal
2013,606.3,402.3,22,0,NV,12383.7,10652.1,0,62,74.30000000000109,0.5999822347117669,0.04895951936820174,0.03776720083363844,48,0.07916872835230085,Geothermal
2014,626.3,413.8,23,0,NV,12184.2,10485.2,0,65,-199.5,-1.6373664253705618,0.051402636200981594,0.03946515087933468,20,0.03193357815743254,Geothermal
2015,701.8,460.2,24,0,NV,12621.1,10878.2,0,71,436.89999999999964,3.461663404933006,0.05560529589338488,0.042304793072383294,75.5,0.10758050726702766,Geothermal
2016,703.5,459.7,24,0,NV,13557.2,11804.5,0,80,936.1000000000004,6.904818104033284,0.051891245979995865,0.038942776059977126,1.7000000000000455,0.0024164889836532275,Geothermal
2017,750.9,498.2,25,0,NV,13347.4,11675.6,0,83,-209.8000000000011,-1.571841706999124,0.056258147654224794,0.04267018397341464,47.39999999999998,0.06312425089892126,Geothermal
2018,805.3,678.1,23,0,NV,13135.4,11617.6,0,83,-212,-1.613959224690531,0.06130761149260776,0.05836833769453243,54.39999999999998,0.0675524649199056,Geothermal
1991,1035.1,1034.5,7,0,NV,5637.3,5366.5,0,35,343.3000000000002,6.0897947599027935,0.18361627020027316,0.1927699618000559,0,0,Hydroelectric
1992,1035.1,1034.5,7,0,NV,5914.6,5599.5,0,40,277.3000000000002,4.688398201061783,0.17500760829134682,0.18474863827127422,0,0,Hydroelectric
1993,1035.1,1035.2,7,0,NV,6033.7,5741.3,0,40,119.09999999999945,1.973913187596325,0.171553110031987,0.18030759584066328,0,0,Hydroelectric
1994,1050.1,1050.2,7,0,NV,6548.5,6218.2,0,42,514.8000000000002,7.86134229212797,0.16035733374055125,0.16889131903123092,15,0.014284353871059901,Hydroelectric
1995,1050.1,1050.2,7,0,NV,6636.9,6305.5,0,43,88.39999999999964,1.3319471439979456,0.15822145881360272,0.1665530092776148,0,0,Hydroelectric
1996,1050.1,1050.2,7,0,NV,6738,6391.9,0,43,101.10000000000036,1.5004452359750722,0.15584743247254376,0.16430169433188882,0,0,Hydroelectric
1997,1050.1,1050.2,7,0,NV,6746.2,6390.9,0,43,8.199999999999818,0.12154990957872311,0.15565800005929262,0.16432740302617788,0,0,Hydroelectric
1998,1050.1,1050.2,7,0,NV,6744.7,6389.4,0,42,-1.5,-0.022239684493009327,0.15569261790739394,0.16436598115629011,0,0,Hydroelectric
1999,1052.5,1052.6,7,0,NV,7098.6,6746.6,0,41,353.90000000000055,4.985490096638781,0.14826867269602456,0.15601932825423173,2.400000000000091,0.00228028503562954,Hydroelectric
2000,1053,1053,7,0,NV,7072,6716,0,41,-26.600000000000364,-0.3761312217194621,0.1488970588235294,0.156789755807028,0.5,4.748338081671415e-4,Hydroelectric
2001,1052,1052,6,0,NV,7464,6883,0,42,392,5.251875669882101,0.14094319399785638,0.15284033125090804,-1,-9.505703422053232e-4,Hydroelectric
2002,1052,1052,6,0,NV,7494,6856,0,41,30,0.4003202562049639,0.1403789698425407,0.15344224037339557,0,0,Hydroelectric
2003,1052,1051,6,0,NV,8392,7508,0,42,898,10.700667302192564,0.12535748331744517,0.13998401704848162,0,0,Hydroelectric
2004,1047,1047,5,0,NV,9840,8670,0,43,1448,14.715447154471544,0.10640243902439024,0.12076124567474049,-5,-0.004775549188156638,Hydroelectric
2005,1047,1047,5,0,NV,9841,8714,0,44,1,0.0101615689462453,0.1063916268671883,0.12015148037640579,0,0,Hydroelectric
2006,1047,1047,5,0,NV,11100,9648,0,46,1259,11.342342342342342,0.09432432432432432,0.10851990049751244,0,0,Hydroelectric
2007,1047,1048,5,0,NV,11526,9954,0,50,426,3.695991671004685,0.09083810515356586,0.10528430781595338,0,0,Hydroelectric
2008,1051,1051,6,0,NV,13024,11297,0,54,1498,11.501842751842752,0.08069717444717445,0.09303354872975127,4,0.003805899143672693,Hydroelectric
2009,1052,1051,6,0,NV,13160,11396,0,57,136,1.033434650455927,0.07993920972644376,0.09222534222534222,1,9.505703422053232e-4,Hydroelectric
2010,1052,1051,6,0,NV,13177,11421,0,60,17,0.12901267359793578,0.07983607801472262,0.09202346554592418,0,0,Hydroelectric
2011,1052.2,1051.4,6,0,NV,13516.6,11646.3,0,53,339.60000000000036,2.512466152730719,0.07784502019738691,0.09027759889406937,0.20000000000004547,1.9007793195214358e-4,Hydroelectric
2012,1052.2,1051.4,6,0,NV,12309.4,10475.7,0,60,-1207.2000000000007,-9.80713925942776,0.08547938973467432,0.10036560802619396,0,0,Hydroelectric
2013,1052.2,1051.4,6,0,NV,12383.7,10652.1,0,62,74.30000000000109,0.5999822347117669,0.08496652858192624,0.09870354202457732,0,0,Hydroelectric
2014,1052.2,1051.4,6,0,NV,12184.2,10485.2,0,65,-199.5,-1.6373664253705618,0.08635774199372959,0.10027467287223897,0,0,Hydroelectric
2015,1052.2,1051.4,6,0,NV,12621.1,10878.2,0,71,436.89999999999964,3.461663404933006,0.08336832764180618,0.09665201963560148,0,0,Hydroelectric
2016,1052.2,1051.4,6,0,NV,13557.2,11804.5,0,80,936.1000000000004,6.904818104033284,0.07761189626176497,0.08906772840865772,0,0,Hydroelectric
2017,1052.2,1051.4,6,0,NV,13347.4,11675.6,0,83,-209.8000000000011,-1.571841706999124,0.07883183241680028,0.09005104662715407,0,0,Hydroelectric
2018,1052.2,1051.4,6,0,NV,13135.4,11617.6,0,83,-212,-1.613959224690531,0.08010414604808382,0.09050061974934583,0,0,Hydroelectric
1991,1343.2,1226.5,8,0,NV,5637.3,5366.5,0,35,343.3000000000002,6.0897947599027935,0.2382700938392493,0.22854747041833598,98.29999999999995,0.07318344252531266,Natural Gas
1992,1557.5,1404.8,10,0,NV,5914.6,5599.5,0,40,277.3000000000002,4.688398201061783,0.26333141717106817,0.25087954281632285,214.29999999999995,0.1375922953451043,Natural Gas
1993,1676.7,1520.9,10,0,NV,6033.7,5741.3,0,40,119.09999999999945,1.973913187596325,0.27788918905480886,0.26490516085207183,119.20000000000005,0.07109202600345921,Natural Gas
1994,2166.7,1966.1,12,0,NV,6548.5,6218.2,0,42,514.8000000000002,7.86134229212797,0.3308696648087348,0.3161847479978129,489.9999999999998,0.22615036691743196,Natural Gas
1995,2521.7,2260.2,14,0,NV,6636.9,6305.5,0,43,88.39999999999964,1.3319471439979456,0.3799514833732616,0.3584489731187059,355,0.14077804655589485,Natural Gas
1996,2521.7,2260.2,14,0,NV,6738,6391.9,0,43,101.10000000000036,1.5004452359750722,0.3742505194419709,0.3536037797837889,0,0,Natural Gas
1997,2521.7,2260.2,14,0,NV,6746.2,6390.9,0,43,8.199999999999818,0.12154990957872311,0.37379561827399127,0.3536591090456743,0,0,Natural Gas
1998,2520.2,2258.8,13,0,NV,6744.7,6389.4,0,42,-1.5,-0.022239684493009327,0.373656352395214,0.35352302250602563,-1.5,-5.951908578684232e-4,Natural Gas
1999,2898.5,2638.6,13,0,NV,7098.6,6746.6,0,41,353.90000000000055,4.985490096638781,0.4083199504127574,0.3911007025761124,378.3000000000002,0.13051578402622052,Natural Gas
2000,2872,2615,13,0,NV,7072,6716,0,41,-26.600000000000364,-0.3761312217194621,0.4061085972850679,0.38936867182846935,-26.5,-0.009227019498607242,Natural Gas
2001,3263,2890,13,0,NV,7464,6883,0,42,392,5.251875669882101,0.4371650589496249,0.41987505448205725,391,0.11982837879252221,Natural Gas
2002,3376,2929,13,0,NV,7494,6856,0,41,30,0.4003202562049639,0.4504937283159861,0.42721703617269546,113,0.03347156398104265,Natural Gas
2003,4274,3583,15,0,NV,8392,7508,0,42,898,10.700667302192564,0.5092945662535748,0.47722429408630795,898,0.21010762751520823,Natural Gas
2004,5727,4779,17,0,NV,9840,8670,0,43,1448,14.715447154471544,0.5820121951219512,0.5512110726643599,1453,0.2537104941505151,Natural Gas
2005,5693,4779,17,0,NV,9841,8714,0,44,1,0.0101615689462453,0.578498120109745,0.5484278173054854,-34,-0.005972246618654488,Natural Gas
2006,6937,5711,19,0,NV,11100,9648,0,46,1259,11.342342342342342,0.6249549549549549,0.5919361525704809,1244,0.179328239873144,Natural Gas
2007,7200,5905,19,0,NV,11526,9954,0,50,426,3.695991671004685,0.6246746486205101,0.5932288527225236,263,0.03652777777777778,Natural Gas
2008,8421,6982,19,0,NV,13024,11297,0,54,1498,11.501842751842752,0.6465755528255528,0.6180401876604408,1221,0.14499465621660135,Natural Gas
2009,8429,6990,20,0,NV,13160,11396,0,57,136,1.033434650455927,0.6405015197568389,0.6133731133731134,8,9.491042828330763e-4,Natural Gas
2010,8375,6996,21,0,NV,13177,11421,0,60,17,0.12901267359793578,0.6355771419898307,0.612555818229577,-54,-0.006447761194029851,Natural Gas
2011,8751.8,7254.9,19,0,NV,13516.6,11646.3,0,53,339.60000000000036,2.512466152730719,0.6474853143542014,0.6229360397722882,376.7999999999993,0.0430540003199341,Natural Gas
2012,8751.8,7254.9,19,0,NV,12309.4,10475.7,0,60,-1207.2000000000007,-9.80713925942776,0.7109851008172615,0.6925456055442595,0,0,Natural Gas
2013,8750.2,7383.2,19,0,NV,12383.7,10652.1,0,62,74.30000000000109,0.5999822347117669,0.7065901144246065,0.6931215441086733,-1.5999999999985448,-1.8285296336067116e-4,Natural Gas
2014,8625.2,7255.3,18,0,NV,12184.2,10485.2,0,65,-199.5,-1.6373664253705618,0.7079003955942943,0.6919562812345019,-125,-0.014492417567128877,Natural Gas
2015,8625.2,7255.3,18,0,NV,12621.1,10878.2,0,71,436.89999999999964,3.461663404933006,0.6833952666566306,0.6669577687485062,0,0,Natural Gas
2016,8616.2,7245.2,17,0,NV,13557.2,11804.5,0,80,936.1000000000004,6.904818104033284,0.6355442126692827,0.6137659367190478,-9,-0.0010445439985144263,Natural Gas
2017,8364.2,7045.2,16,0,NV,13347.4,11675.6,0,83,-209.8000000000011,-1.571841706999124,0.6266538801564351,0.6034122443386207,-252,-0.030128404390138922,Natural Gas
2018,8364.2,7075.2,16,0,NV,13135.4,11617.6,0,83,-212,-1.613959224690531,0.6367678182621009,0.6090070238259193,0,0,Natural Gas
2002,7,7,1,0,NV,7494,6856,0,41,30,0.4003202562049639,9.340805978115826e-4,0.0010210035005834305,3.4,0.4857142857142857,Other
2016,7.5,6.5,1,1,NV,13557.2,11804.5,0,80,936.1000000000004,6.904818104033284,5.532115776118962e-4,5.506374687619128e-4,0.5,0.06666666666666667,Other
2017,7.5,6.5,1,1,NV,13347.4,11675.6,0,83,-209.8000000000011,-1.571841706999124,5.619071879167479e-4,5.567165713111104e-4,0,0,Other
2018,7.5,6.5,1,1,NV,13135.4,11617.6,0,83,-212,-1.613959224690531,5.709761408103294e-4,5.594959371987329e-4,0,0,Other
2012,3.2,3.2,1,0,NV,12309.4,10475.7,0,60,-1207.2000000000007,-9.80713925942776,2.5996393000471185e-4,3.0546884695056175e-4,-2.2,-0.6875,Other Biomass
2013,3.2,3.2,1,0,NV,12383.7,10652.1,0,62,74.30000000000109,0.5999822347117669,2.5840419260802507e-4,3.004102477445762e-4,0,0,Other Biomass
2014,3.2,3.2,1,0,NV,12184.2,10485.2,0,65,-199.5,-1.6373664253705618,2.6263521609953876e-4,3.051920802655171e-4,0,0,Other Biomass
2015,3.2,3.2,1,0,NV,12621.1,10878.2,0,71,436.89999999999964,3.461663404933006,2.535436689353543e-4,2.94166314279936e-4,0,0,Other Biomass
2016,15.2,9.8,2,0,NV,13557.2,11804.5,0,80,936.1000000000004,6.904818104033284,0.0011211754639601096,8.301918759794994e-4,12,0.7894736842105263,Other Biomass
2017,15.2,9.8,2,0,NV,13347.4,11675.6,0,83,-209.8000000000011,-1.571841706999124,0.0011387985675112755,8.393572921305972e-4,0,0,Other Biomass
2018,15.2,9.8,2,0,NV,13135.4,11617.6,0,83,-212,-1.613959224690531,0.0011571783120422675,8.435477206996282e-4,0,0,Other Biomass
1991,328.5,260,0,0,NV,5637.3,5366.5,0,35,343.3000000000002,6.0897947599027935,0.058272577297642486,0.048448709587254266,241.4,0.734855403348554,Petroleum
1992,328.5,260,0,0,NV,5914.6,5599.5,0,40,277.3000000000002,4.688398201061783,0.05554052683190748,0.04643271720689347,0,0,Petroleum
1993,328.5,260,0,0,NV,6033.7,5741.3,0,40,119.09999999999945,1.973913187596325,0.05444420504831198,0.04528591085642624,0,0,Petroleum
1994,328.5,260,0,0,NV,6548.5,6218.2,0,42,514.8000000000002,7.86134229212797,0.05016415973123616,0.041812743237592875,0,0,Petroleum
1995,58.5,50,0,0,NV,6636.9,6305.5,0,43,88.39999999999964,1.3319471439979456,0.00881435609998644,0.007929585282689715,-270,-4.615384615384615,Petroleum
1996,54.5,46.4,0,0,NV,6738,6391.9,0,43,101.10000000000036,1.5004452359750722,0.008088453547046601,0.007259187409064598,-4,-0.07339449541284404,Petroleum
1997,54.5,46.4,0,0,NV,6746.2,6390.9,0,43,8.199999999999818,0.12154990957872311,0.008078622039073849,0.007260323272152592,0,0,Petroleum
1998,54.5,46.4,0,0,NV,6744.7,6389.4,0,42,-1.5,-0.022239684493009327,0.008080418699126722,0.0072620277334335,0,0,Petroleum
1999,54.5,46.4,0,0,NV,7098.6,6746.6,0,41,353.90000000000055,4.985490096638781,0.007677570225114811,0.006877538315596003,0,0,Petroleum
2000,55,46,0,0,NV,7072,6716,0,41,-26.600000000000364,-0.3761312217194621,0.0077771493212669685,0.00684931506849315,0.5,0.00909090909090909,Petroleum
2001,54,46,0,0,NV,7464,6883,0,42,392,5.251875669882101,0.007234726688102894,0.006683132355077728,-1,-0.018518518518518517,Petroleum
2002,50,43,0,0,NV,7494,6856,0,41,30,0.4003202562049639,0.006672004270082733,0.006271878646441073,-4,-0.08,Petroleum
2003,50,45,0,0,NV,8392,7508,0,42,898,10.700667302192564,0.005958055290753098,0.005993606819392648,0,0,Petroleum
2004,50,45,0,0,NV,9840,8670,0,43,1448,14.715447154471544,0.00508130081300813,0.005190311418685121,0,0,Petroleum
2005,50,45,0,0,NV,9841,8714,0,44,1,0.0101615689462453,0.00508078447312265,0.0051641037411062655,0,0,Petroleum
2006,50,45,0,0,NV,11100,9648,0,46,1259,11.342342342342342,0.0045045045045045045,0.0046641791044776115,0,0,Petroleum
2007,50,45,0,0,NV,11526,9954,0,50,426,3.695991671004685,0.004338018393197987,0.0045207956600361665,0,0,Petroleum
2008,50,45,5,0,NV,13024,11297,0,54,1498,11.501842751842752,0.003839066339066339,0.00398335841373816,0,0,Petroleum
2009,50,45,5,0,NV,13160,11396,0,57,136,1.033434650455927,0.003799392097264438,0.003948753948753949,0,0,Petroleum
2010,50,45,5,0,NV,13177,11421,0,60,17,0.12901267359793578,0.003794490399939288,0.003940110323089046,0,0,Petroleum
2011,11.4,11.4,2,0,NV,13516.6,11646.3,0,53,339.60000000000036,2.512466152730719,8.434073657576609e-4,9.788516524561449e-4,-38.6,-3.3859649122807016,Petroleum
2012,11.4,11.4,2,0,NV,12309.4,10475.7,0,60,-1207.2000000000007,-9.80713925942776,9.26121500641786e-4,0.0010882327672613764,0,0,Petroleum
2013,6,6,1,0,NV,12383.7,10652.1,0,62,74.30000000000109,0.5999822347117669,4.84507861140047e-4,5.632692145210803e-4,-5.4,-0.9,Petroleum
2014,6,6,1,0,NV,12184.2,10485.2,0,65,-199.5,-1.6373664253705618,4.924410301866351e-4,5.722351504978446e-4,0,0,Petroleum
2015,6,6,1,0,NV,12621.1,10878.2,0,71,436.89999999999964,3.461663404933006,4.7539437925378926e-4,5.5156183927488e-4,0,0,Petroleum
2016,6,6,1,0,NV,13557.2,11804.5,0,80,936.1000000000004,6.904818104033284,4.42569262089517e-4,5.082807403956119e-4,0,0,Petroleum
2017,6,6,1,0,NV,13347.4,11675.6,0,83,-209.8000000000011,-1.571841706999124,4.4952575033339827e-4,5.138922196717942e-4,0,0,Petroleum
2018,6,6,1,0,NV,13135.4,11617.6,0,83,-212,-1.613959224690531,4.567809126482635e-4,5.164577881834458e-4,0,0,Petroleum
2007,79,79,3,0,NV,11526,9954,0,50,426,3.695991671004685,0.00685406906125282,0.007936507936507936,-483.20000000000005,-6.116455696202532,Solar Thermal and Photovoltaic
2008,89,89,4,0,NV,13024,11297,0,54,1498,11.501842751842752,0.006833538083538084,0.007878197751615473,10,0.11235955056179775,Solar Thermal and Photovoltaic
2009,101,89,4,0,NV,13160,11396,0,57,136,1.033434650455927,0.007674772036474164,0.00780975780975781,12,0.1188118811881188,Solar Thermal and Photovoltaic
2010,149,137,5,0,NV,13177,11421,0,60,17,0.12901267359793578,0.01130758139181908,0.011995446983626652,48,0.3221476510067114,Solar Thermal and Photovoltaic
2011,148.7,137,5,0,NV,13516.6,11646.3,0,53,339.60000000000036,2.512466152730719,0.011001287305979313,0.011763392665481742,-0.30000000000001137,-0.00201748486886356,Solar Thermal and Photovoltaic
2012,336.7,327.3,9,0,NV,12309.4,10475.7,0,60,-1207.2000000000007,-9.80713925942776,0.027353079760183273,0.031243735502162147,188,0.5583605583605584,Solar Thermal and Photovoltaic
2013,370,360.6,11,0,NV,12383.7,10652.1,0,62,74.30000000000109,0.5999822347117669,0.029877984770302898,0.03385247979271693,33.30000000000001,0.09000000000000002,Solar Thermal and Photovoltaic
2014,617.5,608.1,14,0,NV,12184.2,10485.2,0,65,-199.5,-1.6373664253705618,0.050680389356707864,0.05799603250295655,247.5,0.4008097165991903,Solar Thermal and Photovoltaic
2015,978.9,954.7,19,0,NV,12621.1,10878.2,0,71,436.89999999999964,3.461663404933006,0.07756059297525572,0.08776268132595466,361.4,0.3691899070385126,Solar Thermal and Photovoltaic
2016,1902.8,1878.5,27,0,NV,13557.2,11804.5,0,80,936.1000000000004,6.904818104033284,0.14035346531732215,0.1591342284721928,923.9,0.4855476140424637,Solar Thermal and Photovoltaic
2017,2192.4,2168.1,32,0,NV,13347.4,11675.6,0,83,-209.8000000000011,-1.571841706999124,0.16425670917182375,0.18569495357840282,289.60000000000014,0.1320926838168218,Solar Thermal and Photovoltaic
2018,1926,1900.2,34,0,NV,13135.4,11617.6,0,83,-212,-1.613959224690531,0.14662667296009257,0.16356218151769727,-266.4000000000001,-0.13831775700934584,Solar Thermal and Photovoltaic
2012,150,150,1,1,NV,12309.4,10475.7,0,60,-1207.2000000000007,-9.80713925942776,0.012185809218970868,0.014318852200807582,-1665.4,-11.102666666666668,Wind
2013,150,150,1,1,NV,12383.7,10652.1,0,62,74.30000000000109,0.5999822347117669,0.012112696528501174,0.014081730363027008,0,0,Wind
2014,150,150,1,1,NV,12184.2,10485.2,0,65,-199.5,-1.6373664253705618,0.012311025754665878,0.014305878762446114,0,0,Wind
2015,150,150,1,1,NV,12621.1,10878.2,0,71,436.89999999999964,3.461663404933006,0.011884859481344733,0.013789045981872,0,0,Wind
