,year,month,state,residential_price,perc_residential_rev,perc_commercial_rev,perc_industrial_rev
14932,2014,5,SC,12.78,0.43800263998871325,0.3028276506603706,0.2591697093509162
14933,2014,5,SD,10.95,0.42217556514146487,0.37335674670476793,0.20446756696654447
14934,2014,5,TN,10.9,0.41642365348656685,0.4095457730865784,0.1740099855003446
14935,2014,5,TX,11.93,0.4301679278017801,0.3554842071217341,0.21407484744096802
14936,2014,5,UT,10.7,0.3355758018426684,0.41041534490159015,0.251454972176007
14937,2014,5,VA,11.32,0.4341463719531046,0.4236896098414687,0.1403879809773185
14938,2014,5,VT,18.16,0.43471136070726685,0.3780544264763723,0.18723421281636088
14939,2014,5,WA,8.89,0.44583903883897924,0.3585610007326198,0.19553516732600004
14940,2014,5,WI,14.03,0.3788067574416405,0.3558254948955294,0.2653677476628301
14941,2014,5,WV,9.72,0.3750337852051572,0.27972857406912094,0.3452376948036813
14942,2014,5,WY,10.57,0.19292183104953414,0.27683671111153035,0.5302415485402708
14943,2014,6,AK,20.47,0.33930990420124296,0.4483527738171299,0.21233732198162716
14944,2014,6,AL,11.82,0.4391392771056207,0.2954239648835955,0.265436770982269
14945,2014,6,AR,10.18,0.44757239427813866,0.2789197257115042,0.27348959211672774
14946,2014,6,AZ,12.36,0.5423470960182684,0.35459131706272295,0.10306158691900862
14947,2014,6,CA,16.9,0.3546198850769083,0.4671465352312554,0.1765327914330461
14948,2014,6,CO,13.06,0.4031466275220088,0.3797248668753467,0.2159260637786204
14949,2014,6,CT,20.27,0.4702335832950399,0.42628025659231017,0.10005934687232351
14951,2014,6,DE,14.02,0.45118800605298975,0.3705626647158866,0.1782493292311237
14952,2014,6,FL,12.0,0.5763647572976499,0.36902862129333575,0.05426829537026785
14953,2014,6,GA,12.62,0.4990918092113838,0.34844575649431614,0.1517293549588132
14954,2014,6,HI,38.27,0.2973416453074898,0.34709609629681654,0.35556225839569366
14955,2014,6,IA,12.12,0.40700979669421117,0.2895761570676907,0.30341404623809815
14956,2014,6,ID,10.41,0.3060865133047634,0.21473581117153162,0.47917767552370505
14957,2014,6,IL,12.15,0.42793112072959877,0.35445270244185795,0.21558254334187602
14958,2014,6,IN,11.71,0.3908591150826747,0.2526798624654361,0.35627540286483533
14959,2014,6,KS,12.6,0.415636387551163,0.374200307557358,0.21016330489147886
14960,2014,6,KY,10.56,0.4169403096704002,0.2887490536992913,0.2943106366303084
14961,2014,6,LA,10.11,0.4083983544769704,0.30272129942725934,0.28875127790802624
14962,2014,6,MA,16.56,0.37939590542205587,0.48524687151240636,0.1315440694088485
14963,2014,6,MD,13.75,0.4789708666033604,0.46359483877556484,0.051775804392244086
14964,2014,6,ME,15.39,0.4394839012718986,0.3531817580095416,0.20733434071855977
14965,2014,6,MI,14.96,0.4155597300758116,0.3689014983361876,0.21553872266529345
14966,2014,6,MN,12.73,0.3996381392705129,0.36492809745885446,0.23508390593949355
14967,2014,6,MO,12.48,0.4906207812629792,0.36414876184711287,0.1450435271668655
14968,2014,6,MS,11.65,0.4365699970533553,0.3283942762722343,0.2350357266744104
14969,2014,6,MT,10.6,0.371216844519272,0.4160063008159236,0.21277674346870235
14970,2014,6,NC,11.38,0.5078194868928396,0.3456951949749105,0.14643391998777813
14971,2014,6,ND,11.16,0.28913365067740754,0.3263139983199431,0.38455243715941156
14972,2014,6,NE,11.46,0.38636808445537,0.3159376134756407,0.29769425824542545
14973,2014,6,NH,18.0,0.4464077835104509,0.40224009593771304,0.15135212055183603
14974,2014,6,NJ,15.87,0.434450796776458,0.4844693677854854,0.07808421391613102
14975,2014,6,NM,13.05,0.3600705623221993,0.42236726586659207,0.21756221799920258
14976,2014,6,NV,12.82,0.504810190162524,0.22885447974138265,0.266119456779751
14977,2014,6,NY,20.88,0.41085744050108747,0.5238954353064954,0.049471340861121475
14978,2014,6,OH,13.64,0.44361829879469383,0.3222515452839373,0.2339555441940491
14979,2014,6,OK,10.49,0.46004710241442753,0.3400599344899757,0.19989296309559676
14980,2014,6,OR,10.75,0.41472117318562457,0.37068903256774155,0.21401675566765707
14981,2014,6,PA,13.9,0.4596463873108891,0.2939301705541931,0.24192787127772278
14982,2014,6,RI,16.47,0.43054960957654326,0.46196271579097736,0.10381524082213185
14983,2014,6,SC,12.64,0.478798862343008,0.2929686884714681,0.2282324491855239
14984,2014,6,SD,11.5,0.4193191563546027,0.3806670195702596,0.20001393757329142
14985,2014,6,TN,10.85,0.4370639541085242,0.3832188377913478,0.17970425235575221
14986,2014,6,TX,12.17,0.49031745846727,0.3255523816435166,0.1838973743095112
14987,2014,6,UT,11.12,0.380086865091028,0.3734821820490038,0.24410456178833798
14988,2014,6,VA,11.65,0.4891333061239105,0.39211059761796796,0.11723695570202762
14989,2014,6,VT,18.06,0.43114130691865243,0.3816532760836988,0.18720541699764878
14990,2014,6,WA,8.75,0.4180158726843228,0.3854196798178359,0.19650368338148258
14991,2014,6,WI,14.38,0.3881535199048894,0.3601139376039892,0.25173255830577257
14992,2014,6,WV,9.57,0.40565892858274555,0.2784422432204625,0.31589882819679194
14993,2014,6,WY,11.17,0.18513167946417747,0.2796559548469392,0.5352124645024583
14994,2014,7,AK,20.73,0.33862664331775305,0.4453217249156926,0.21605163176655426
14995,2014,7,AL,11.84,0.46039199403277875,0.286124600454976,0.25348341758108656
14996,2014,7,AR,10.2,0.47701172985483575,0.25956857455657356,0.2634025206675123
14997,2014,7,AZ,12.46,0.5630848027176162,0.336846881398099,0.10006831588428478
14998,2014,7,CA,17.63,0.37042200549551735,0.45730443752389216,0.17060322122145435
14999,2014,7,CO,13.14,0.4332357409217083,0.36305712027295167,0.20268706716025917
15000,2014,7,CT,19.62,0.5237703123712318,0.38752958220209904,0.08509108003915486
15002,2014,7,DE,13.55,0.5205732481667449,0.334161534067239,0.14526521776601622
15003,2014,7,FL,11.87,0.5972964295833472,0.3537146192292626,0.04866389534788423
15004,2014,7,GA,12.63,0.5202626037916597,0.3278808361539833,0.15101608183387524
15005,2014,7,HI,38.01,0.301089799011527,0.3436745441301577,0.3552356568583154
15006,2014,7,IA,12.53,0.42533163337974444,0.2794892441494466,0.29517914965209047
15007,2014,7,ID,10.6,0.3676567631773418,0.21793080211284535,0.4144124814545928
15008,2014,7,IL,12.09,0.42589049633036447,0.3501019944772219,0.2217472799251546
15009,2014,7,IN,11.91,0.4007418860742503,0.25285241094325395,0.3462224936366114
15010,2014,7,KS,12.78,0.44346976201216076,0.36379586893674054,0.1927343458500209
15011,2014,7,KY,10.49,0.4304787059197543,0.28535246220740723,0.28416884890349087
15012,2014,7,LA,10.18,0.4356237558721447,0.28940146710301407,0.2748407591103613
15013,2014,7,MA,16.27,0.41675621205188995,0.4571744984681689,0.1227556359728693
15014,2014,7,MD,13.78,0.5133062259319783,0.4372502632486041,0.043563861600462224
15015,2014,7,ME,15.26,0.4817102411701898,0.35108257939340265,0.16720717943640756
15016,2014,7,MI,15.09,0.42886113054505864,0.36368485509394993,0.20745401436099142
15017,2014,7,MN,12.95,0.4139175210043716,0.34227861707758944,0.24345507631016958
15018,2014,7,MO,12.38,0.4999838624801114,0.3582961920467616,0.14150435656500365
15019,2014,7,MS,11.57,0.4628953163525254,0.3140441265179178,0.22306055712955675
15020,2014,7,MT,10.74,0.3797989200762994,0.4050327322537966,0.2151683476699041
15021,2014,7,NC,11.28,0.5398576291110709,0.33032826452356046,0.12976516185693174
15022,2014,7,ND,10.85,0.2801895419653142,0.3126999195375061,0.4071105384971797
15023,2014,7,NE,12.22,0.3789238070617644,0.2803410785284425,0.3407351144097931
15024,2014,7,NH,17.23,0.4731928819629872,0.3875507975698049,0.13925625133723296
15025,2014,7,NJ,16.51,0.48866650219363794,0.44201661619753313,0.06693404442464795
15026,2014,7,NM,13.59,0.3912935593614504,0.40931118767711383,0.19939525296143576
15027,2014,7,NV,12.65,0.5035658166195158,0.2124894861139661,0.28375934693261384
15028,2014,7,NY,20.48,0.4287170963590921,0.5139589056185205,0.043138021311423615
15029,2014,7,OH,13.56,0.46463693071658396,0.31170746619134587,0.22348772012819695
15030,2014,7,OK,10.58,0.4865077926593895,0.32014495330388465,0.19334723485691963
15031,2014,7,OR,10.83,0.43803314895459317,0.3564606194442083,0.20501421840094863
15032,2014,7,PA,13.96,0.4924008455853144,0.28172341085135627,0.22233674313244858
15033,2014,7,RI,15.84,0.46571739987477095,0.4379635658513699,0.0936143017947707
15034,2014,7,SC,12.74,0.5119309124104906,0.2803542006238949,0.20771488696561446
15035,2014,7,SD,11.55,0.42943311248937666,0.3737763199840843,0.1967906709292001
15036,2014,7,TN,10.76,0.4567470798848278,0.3697990978789414,0.1734464273171287
15037,2014,7,TX,12.05,0.5150572331095182,0.30998278048675837,0.17475395078026545
15038,2014,7,UT,11.52,0.43216003143169784,0.3455207252757607,0.22023952447112347
15039,2014,7,VA,11.89,0.5212262140459313,0.36891476066101614,0.10845390549579459
15040,2014,7,VT,17.9,0.4479921880268025,0.3723590677245797,0.17964888299494494
15041,2014,7,WA,8.93,0.41429729060714154,0.3731613843278706,0.21248203738208532
15042,2014,7,WI,14.32,0.38886244643966167,0.35690164044071304,0.25423591311962535
15043,2014,7,WV,9.39,0.4275296712234117,0.2676787790674427,0.3047915497091456
15044,2014,7,WY,11.23,0.18348660194674218,0.2577627255247866,0.5587506725284713
15045,2014,8,AK,20.57,0.32878166009612786,0.4522094561754063,0.21900888372846572
15046,2014,8,AL,11.75,0.4624415741089109,0.29076543218180684,0.24679299370928223
15047,2014,8,AR,10.04,0.4663706014135536,0.25949232242330045,0.274116542113048
15048,2014,8,AZ,12.36,0.5416521067916199,0.3493933690807796,0.10895452412760047
15049,2014,8,CA,18.07,0.3862094151127766,0.44939013319280285,0.16284970465728352
15050,2014,8,CO,12.89,0.4217021241403953,0.36680271843823986,0.2103828234658797
15051,2014,8,CT,19.88,0.49940955392416053,0.4030209399267203,0.09454266646531935
15053,2014,8,DE,14.04,0.5297641481417246,0.32223692724721487,0.1479988350251777
15054,2014,8,FL,11.89,0.600942622755272,0.35061802287391985,0.04813261131990248
15055,2014,8,GA,12.6,0.5149268070166223,0.33257981154078664,0.15176819638947434
15056,2014,8,HI,37.45,0.30376364112213783,0.34504230031339145,0.35119405856447067
15057,2014,8,IA,13.25,0.4173039966072999,0.28019123228749215,0.30250477110520796
15058,2014,8,ID,10.51,0.37978561583432946,0.24574698384560595,0.37446740032006465
15059,2014,8,IL,12.41,0.44946225208234847,0.34356299464028206,0.20465562464583745
15060,2014,8,IN,11.77,0.39326851534898016,0.25281626541734603,0.35372768792886616
15061,2014,8,KS,12.78,0.44430718187828944,0.36284864240611137,0.19284417571559923
15062,2014,8,KY,10.21,0.4303701005186787,0.2853311578804192,0.2842987416009021
15063,2014,8,LA,9.85,0.4420867813023724,0.28964476476523293,0.2681468139334699
15064,2014,8,MA,17.75,0.41830274073495266,0.45474266130748137,0.12364616928771771
15065,2014,8,MD,13.72,0.5118932745460152,0.43539752948885163,0.04658139751246965
15066,2014,8,ME,15.3,0.4723945115836437,0.3386484192726454,0.18895714908824854
15067,2014,8,MI,14.87,0.4241187121930126,0.35658378135574426,0.21929753440895988
15068,2014,8,MN,12.74,0.4112383205296654,0.3547882574344372,0.23365734404028948
15069,2014,8,MO,12.2,0.5038953151714152,0.35760968839314106,0.13827067741915353
15070,2014,8,MS,11.56,0.4639382655323483,0.31461679926636854,0.22144493520128317
15071,2014,8,MT,10.82,0.3945852850598112,0.39053600813058975,0.21487870680959908
15072,2014,8,NC,11.42,0.5084160144518906,0.339771302504515,0.1517644947746032
15073,2014,8,ND,10.83,0.2849668826077765,0.309405049216579,0.4056279893237718
15074,2014,8,NE,12.03,0.38668152088414365,0.29554218594529275,0.31777629317056366
15075,2014,8,NH,17.17,0.480828863646831,0.37867115349281877,0.1404999828603503
15076,2014,8,NJ,16.0,0.46034623919904194,0.46547446402357545,0.07169891844519077
15077,2014,8,NM,13.54,0.38839685613231845,0.41103892969939726,0.20056421416828427
15078,2014,8,NV,12.63,0.5000377802069129,0.2110540169451302,0.28869077015921185
15079,2014,8,NY,19.51,0.4183715148034072,0.5206581883973054,0.046056517194282456
15080,2014,8,OH,13.61,0.45951211657676516,0.3125093389857937,0.22782920905502463
15081,2014,8,OK,10.2,0.4884932116081632,0.32875627949237357,0.18275050889946332
15082,2014,8,OR,10.75,0.44513909521284767,0.3431268987759093,0.21121853520655057
15083,2014,8,PA,13.92,0.4821945598696542,0.27820105134742545,0.2356887342389567
15084,2014,8,RI,18.36,0.5092455181786878,0.38640293272468534,0.10089123463524288
15085,2014,8,SC,12.68,0.48700210575488617,0.285673499788836,0.22732440741947615
15086,2014,8,SD,11.38,0.4282658948117121,0.3736260557093584,0.19810804947892935
15087,2014,8,TN,10.47,0.448531260257924,0.3699481112512171,0.18151544054280358
15088,2014,8,TX,12.05,0.5219813853518502,0.30601729343312917,0.17178189740193026
15089,2014,8,UT,11.45,0.3919507317839454,0.3696415047337145,0.23589035664185168
15090,2014,8,VA,11.9,0.4937274198432509,0.3869462601996329,0.11774751014869046
15091,2014,8,VT,17.84,0.440247756020868,0.37279246688872675,0.18695992222139818
15092,2014,8,WA,8.9,0.41351089026849797,0.3737439279945232,0.21268876989947866
15093,2014,8,WI,14.07,0.407949883819134,0.34754583827354324,0.24450427790732268
15094,2014,8,WV,9.53,0.40380883179672394,0.2695331633410544,0.3266579549574525
15095,2014,8,WY,11.09,0.1912001469661442,0.28277386933208043,0.5260260748266168
15096,2014,9,AK,19.8,0.3365481485407342,0.4576401024835668,0.20581174897569895
15097,2014,9,AL,11.84,0.4573464391844819,0.2947816675202432,0.2478718932952748
15098,2014,9,AR,10.21,0.4843768610255344,0.25847272486270295,0.25712974266724836
15099,2014,9,AZ,12.3,0.5245176189647736,0.36471108117231926,0.11077129986290718
15100,2014,9,CA,17.97,0.3743019147710198,0.46497790385852783,0.15919320812129897
15101,2014,9,CO,12.78,0.3990548197502258,0.3865744059840288,0.2131965114526558
15102,2014,9,CT,19.82,0.49342985481673524,0.41105340053969436,0.0923507418556908
15104,2014,9,DE,13.68,0.47762000766585416,0.34014620669858153,0.18223378563556428
15105,2014,9,FL,12.22,0.5975536601368451,0.3548800515765555,0.047263744670718144
15106,2014,9,GA,12.21,0.5069640460179488,0.344145450299493,0.14763587432021644
15107,2014,9,HI,37.76,0.2945764817778651,0.347873556567758,0.357549961654377
15108,2014,9,IA,12.07,0.37161878724522474,0.26140755043694175,0.36697366231783346
15109,2014,9,ID,9.98,0.3573141652766006,0.2734373313166533,0.3692485034067462
15110,2014,9,IL,12.05,0.39095482358178524,0.33905675528355655,0.2670028541834368
15111,2014,9,IN,11.85,0.3697416436010679,0.2607305023148594,0.3693179164036414
15112,2014,9,KS,12.4,0.3989898327085655,0.3897688308341535,0.21124130934219007
15113,2014,9,KY,10.19,0.4043556587014292,0.297642014743419,0.2980023265551518
15114,2014,9,LA,9.82,0.4425323012433805,0.2953063374286102,0.26203419595586613
15115,2014,9,MA,16.75,0.404877773788587,0.47558600970539616,0.11611671864733411
15116,2014,9,MD,13.56,0.3936898723418762,0.5729030867911248,0.028460559204495306
15117,2014,9,ME,15.77,0.4688369834207249,0.3480379359460595,0.18312508063321561
15118,2014,9,MI,14.8,0.40490190100199724,0.37438521531235186,0.22067443604199877
15119,2014,9,MN,12.66,0.38357347144536724,0.3596388335763656,0.2564322983359143
15120,2014,9,MO,11.0,0.46355837268702643,0.37645372710792646,0.15973875709380914
15121,2014,9,MS,11.36,0.4653552303162807,0.3199380295119886,0.21470676179527673
15122,2014,9,MT,10.91,0.3695157759027166,0.4263127969625328,0.2041714271347505
15123,2014,9,NC,11.57,0.5181182737677441,0.34272362460846484,0.13910747870439905
15124,2014,9,ND,10.84,0.26976282382799877,0.31080244910747584,0.41943472706452534
15125,2014,9,NE,12.06,0.3855712719635822,0.32435684672269144,0.2900718813137263
15126,2014,9,NH,17.36,0.4668754319700934,0.3887761157219983,0.14434845230790833
15127,2014,9,NJ,15.84,0.4324081461827909,0.4855623212735421,0.07927035252519535
15128,2014,9,NM,12.69,0.36959901488037983,0.42067237761689313,0.2097286576166586
15129,2014,9,NV,12.87,0.45151358517927176,0.23771344746956818,0.3105422745526137
15130,2014,9,NY,19.41,0.3933965658211376,0.5419470392505396,0.048527641485982806
15131,2014,9,OH,12.39,0.41591713834802996,0.33119307106367996,0.25274838318469756
15132,2014,9,OK,11.21,0.47660564805676925,0.3248370245252454,0.1985573274179854
15133,2014,9,OR,10.72,0.4279554678169779,0.3623164751042099,0.20917316037695513
15134,2014,9,PA,13.49,0.45711109083246526,0.29644212201782616,0.2415820490846994
15135,2014,9,RI,17.21,0.4643514601861034,0.4472155498562289,0.0852660605096946
15136,2014,9,SC,12.68,0.4917809202403913,0.2863866494275362,0.22183243033207256
15137,2014,9,SD,11.48,0.4079088470350909,0.3914996136543823,0.2005915393105268
15138,2014,9,TN,10.06,0.4481971269756916,0.3745631677544982,0.17723445249004333
15139,2014,9,TX,12.03,0.5103045924823335,0.3204463095835594,0.16901315563551658
15140,2014,9,UT,11.02,0.3718818481145228,0.3832785578046831,0.2425528778751087
15141,2014,9,VA,11.97,0.4743199762302596,0.39644352045906045,0.12752653368083106
15142,2014,9,VT,17.76,0.42678229808198265,0.39309999773628035,0.18011785817627043
15143,2014,9,WA,8.92,0.399987220144542,0.38779201076060593,0.212157415102166
15144,2014,9,WI,14.4,0.3700171636617517,0.3644269224966056,0.26555591384164273
15145,2014,9,WV,9.52,0.3861188682315204,0.27630029076749557,0.33758084100098396
15146,2014,9,WY,11.08,0.19103977381088244,0.27648118117613335,0.5324790450129842
15147,2014,10,AK,20.03,0.364945339738169,0.44191221757770743,0.1931424426841235
15148,2014,10,AL,11.74,0.4078565882856929,0.3223589749748956,0.2697844367394115
15149,2014,10,AR,9.87,0.42800236490378185,0.2882631179171767,0.283713950429571
15150,2014,10,AZ,11.9,0.4639439841025533,0.4012615902516121,0.13479442564583458
15151,2014,10,CA,13.35,0.2940860405266138,0.5229098954044717,0.18120917720058818
15152,2014,10,CO,11.81,0.3794774646355313,0.3944633412871853,0.22478746043674938
15153,2014,10,CT,20.38,0.46284525671166526,0.43314433227308347,0.09954794350534911
15155,2014,10,DE,14.63,0.419367495257658,0.3745742150481436,0.2060582896941984
15156,2014,10,FL,11.91,0.560106482959219,0.3860449300171977,0.05348479284933434
15157,2014,10,GA,11.42,0.43809304345821937,0.3871293241987839,0.17406658668572914
15158,2014,10,HI,36.17,0.3022774006215001,0.34620270977115797,0.35151992499504836
15159,2014,10,IA,11.21,0.3702470591134697,0.30387164633340125,0.325881294553129
15160,2014,10,ID,10.2,0.4187850881970398,0.2987703440500517,0.2824445677529085
15161,2014,10,IL,13.52,0.3840106677303851,0.3697486329876826,0.24284792131153096
15162,2014,10,IN,12.21,0.3403899247277383,0.2676432864787995,0.3917487475352627
15163,2014,10,KS,12.78,0.3443464813635191,0.41625896938384016,0.23939458196612767
15164,2014,10,KY,10.51,0.37441050804179415,0.30752014604142863,0.31806934591677716
15165,2014,10,LA,9.7,0.395732342161556,0.31648869017010717,0.28761793123093826
15166,2014,10,MA,16.9,0.37506369099882636,0.487161040486974,0.13382430464184963
15167,2014,10,MD,13.97,0.4673684359525243,0.4717342166954851,0.05384382490761013
15168,2014,10,ME,15.82,0.45792633702806224,0.3335576145521083,0.20851604841982951
15169,2014,10,MI,14.7,0.3860805770214959,0.3726817653441434,0.24119775701778165
15170,2014,10,MN,12.35,0.3804885299997178,0.35802750365422736,0.26114968476670547
15171,2014,10,MO,10.64,0.44022437025480765,0.39071437167351003,0.16882588469634385
15172,2014,10,MS,11.49,0.4246637019153104,0.34392063386809923,0.2314156902510427
15173,2014,10,MT,10.72,0.36850765349933107,0.42531303161007644,0.2061793148905925
15174,2014,10,NC,11.89,0.4566800750718197,0.37994710199245324,0.16331572580056825
15175,2014,10,ND,9.77,0.2715526714233509,0.3117209803038389,0.41672642769825924
15176,2014,10,NE,10.73,0.35044446126139517,0.3456740927148509,0.30388144602375394
15177,2014,10,NH,18.07,0.4548763151148549,0.39570100185663276,0.1494227639486979
15178,2014,10,NJ,15.58,0.3856080385648985,0.5202255519322533,0.09092731154552126
15179,2014,10,NM,12.67,0.3357413575856402,0.4247603762959332,0.23949832209252214
15180,2014,10,NV,13.21,0.3988802255006032,0.27827542978561304,0.32260332922530305
15181,2014,10,NY,19.43,0.38404687847213803,0.5464766708037281,0.05239483212842614
15182,2014,10,OH,13.12,0.3903439150469423,0.34577496441714667,0.2636053483707054
15183,2014,10,OK,10.83,0.423552190528867,0.3581032873974241,0.21834452207370889
15184,2014,10,OR,10.78,0.42023426659316143,0.37798143077959956,0.2012197257267701
15185,2014,10,PA,13.42,0.43054266484865256,0.2996793447060326,0.2651324957036872
15186,2014,10,RI,17.19,0.41443728695873533,0.4949572397522855,0.08660917571106562
15187,2014,10,SC,12.83,0.42473627034035755,0.307973948441891,0.2672897812177513
15188,2014,10,SD,11.22,0.40586396661219937,0.387406951785865,0.2067289642409201
15189,2014,10,TN,10.36,0.41565958566542693,0.40467297897908605,0.17966170845611626
15190,2014,10,TX,12.07,0.4550719129563464,0.346058436371836,0.19860510521112476
15191,2014,10,UT,10.16,0.3571514785506537,0.39809221717571935,0.24201595844479962
15192,2014,10,VA,11.57,0.4200889645915525,0.4351064047367576,0.14301825396963316
15193,2014,10,VT,17.39,0.4229485302435582,0.3960691472002643,0.1809823225561774
15194,2014,10,WA,8.8,0.39686145219439234,0.39461875207490477,0.20845377918567282
15195,2014,10,WI,13.91,0.3754006405837067,0.3566641382683844,0.26793522114790896
15196,2014,10,WV,9.71,0.36498821433876505,0.2755108965789224,0.3595008890823124
15197,2014,10,WY,11.14,0.18553672469217625,0.2629643055198626,0.5514989697879612
15198,2014,11,AK,19.7,0.37772630086250747,0.4406179284994454,0.18165577063804705
15199,2014,11,AL,11.09,0.43290985936144705,0.3060570259867072,0.2610331146518457
15200,2014,11,AR,9.72,0.4201023544851794,0.27801440783715514,0.3018607709696192
15201,2014,11,AZ,11.08,0.42641739298559145,0.43121053715672447,0.14237206985768402
15202,2014,11,CA,17.0,0.3527120257140949,0.47293785384778997,0.17248890495193586
15203,2014,11,CO,11.64,0.3942953499200667,0.3942601619822108,0.21003377388163325
15204,2014,11,CT,20.02,0.49513748371388605,0.4070513309762082,0.09355172674578707
15206,2014,11,DE,13.97,0.47297279201761455,0.3686483197120193,0.15837888827036625
15207,2014,11,FL,12.11,0.5304747721635767,0.4097240884147905,0.059412880570375824
15208,2014,11,GA,10.72,0.45414374491768716,0.379530446185669,0.1655858236376363
15209,2014,11,HI,34.84,0.30220741170157345,0.3476679550252841,0.3501246332731424
15210,2014,11,IA,10.34,0.3972554211199832,0.2876882064190717,0.3150563724609451
15211,2014,11,ID,9.79,0.5132061258715666,0.28416236696694,0.2026314361233881
15212,2014,11,IL,12.62,0.42857645243572123,0.3405217020627274,0.2275466539845336
15213,2014,11,IN,11.63,0.3911891232039296,0.24870804733991142,0.3598677929299836
15214,2014,11,KS,12.25,0.3751186957200355,0.390803098924493,0.2340782053554714
15215,2014,11,KY,10.17,0.42254933928960287,0.2818379082186488,0.29561275249174834
15216,2014,11,LA,8.91,0.36630325628144417,0.3325227725630121,0.300997868852762
15217,2014,11,MA,17.61,0.41516469389420535,0.450872999243308,0.12989814666451735
15218,2014,11,MD,13.19,0.5034537923478554,0.43940130501492625,0.05045295652376379
15219,2014,11,ME,15.75,0.4790573661592225,0.31922683706538874,0.2017157152927236
15220,2014,11,MI,14.38,0.41699076538630603,0.36001664650374166,0.2229435092696316
15221,2014,11,MN,11.72,0.4108136099397105,0.3456089576769435,0.24314399076637527
15222,2014,11,MO,10.09,0.48955752602383046,0.3642031997972813,0.1460333788103864
15223,2014,11,MS,11.66,0.4124275588693324,0.3444781606933249,0.24309428043734269
15224,2014,11,MT,10.25,0.41290049498974285,0.39935554292483005,0.18774396208542699
15225,2014,11,NC,10.63,0.4855683950512154,0.3502121987665408,0.1641623612570188
15226,2014,11,ND,8.65,0.317883461436324,0.30951784358700146,0.37259869497667447
15227,2014,11,NE,10.09,0.3691030824223706,0.3336779432720229,0.29721897430560656
15228,2014,11,NH,18.18,0.47679768831799896,0.38067969797527895,0.14252261370672215
15229,2014,11,NJ,15.59,0.4306386033412926,0.4903718303961962,0.07604025643053773
15230,2014,11,NM,11.55,0.3305011307200569,0.4273569424119009,0.24214192686804212
15231,2014,11,NV,13.61,0.3951457117970612,0.3400230208961988,0.2645396921976948
15232,2014,11,NY,19.45,0.405732167940916,0.520642438979192,0.05482995558401609
15233,2014,11,OH,12.89,0.4484682814747019,0.3155223442922234,0.23570566647890223
15234,2014,11,OK,9.7,0.42825339676336593,0.34423172550617404,0.22751487773046
15235,2014,11,OR,10.56,0.48809351024221975,0.33423519905396776,0.17715185415979573
15236,2014,11,PA,13.2,0.4677991260580669,0.28705897009179504,0.2406890067565524
15237,2014,11,RI,16.68,0.4211664499443866,0.4816277929770853,0.09369034920942271
15238,2014,11,SC,12.53,0.44413535357467276,0.2938255301354432,0.2620391335290658
15239,2014,11,SD,10.42,0.4451941248184626,0.36841854738177765,0.18638732779975967
15240,2014,11,TN,10.18,0.4485285665152719,0.39130583778217426,0.16015943690262938
15241,2014,11,TX,11.98,0.4347856960994358,0.3464322805766694,0.21843835000085418
15242,2014,11,UT,10.63,0.3798371882685738,0.3823775213416938,0.23540119026634101
15243,2014,11,VA,11.46,0.4790227215424859,0.3934091365305136,0.12595927608319768
15244,2014,11,VT,17.09,0.4493732201549962,0.3717410106829845,0.1788859241923424
15245,2014,11,WA,8.61,0.44718201743838587,0.3545227187707525,0.19823028987278507
15246,2014,11,WI,13.59,0.41453850380968316,0.3466869199319647,0.23877457625835216
15247,2014,11,WV,9.33,0.44388635679152416,0.24797689544090398,0.3081367477675719
15248,2014,11,WY,10.63,0.21991551024002326,0.2643097369020139,0.5157748428038397
15249,2014,12,AK,18.46,0.40727197689418915,0.42547572921789184,0.1672521894577075
15250,2014,12,AL,11.04,0.4586929807467877,0.28535869307229156,0.2559483261809208
15251,2014,12,AR,9.09,0.48957616095713186,0.2471441117582739,0.26325875872691196
15252,2014,12,AZ,10.85,0.4731490681817196,0.3874336268275914,0.13941730499068905
15253,2014,12,CA,17.03,0.4019295857430443,0.4531653093766329,0.14287917125572325
15254,2014,12,CO,11.47,0.43140822236083715,0.3686824314998505,0.1984765604793242
15255,2014,12,CT,20.04,0.5297857662017837,0.3783911458466941,0.08695756767310547
15257,2014,12,DE,13.03,0.5096716362678002,0.3067843723834572,0.18354408852767692
15258,2014,12,FL,11.82,0.5536595696264012,0.3899971802453537,0.05595467648776519
15259,2014,12,GA,10.47,0.49319693303336426,0.3547046119870417,0.1513143016887378
15260,2014,12,HI,34.35,0.3045600217121722,0.34298538257616634,0.3524546376529615
15261,2014,12,IA,9.96,0.46381368669694756,0.2620032375738879,0.27418307572916456
15262,2014,12,ID,9.38,0.5320327969266014,0.26417038385881475,0.20379681921458373
15263,2014,12,IL,11.78,0.4257945957434268,0.35435057924436136,0.21663848061431248
15264,2014,12,IN,11.26,0.4317255484297805,0.2372165276889479,0.3308171798357898
15265,2014,12,KS,11.38,0.4132520376539442,0.36220889405092427,0.22453906829513148
15266,2014,12,KY,9.91,0.4721427948849512,0.27242429172900684,0.2554329323671109
15267,2014,12,LA,9.25,0.3877314494987828,0.30536988306525026,0.30674381599534145
15268,2014,12,MA,19.89,0.46241354666152923,0.42379342782537927,0.11000278739121236
15269,2014,12,MD,13.48,0.5350111124214869,0.41483597493161073,0.04499224965739923
15270,2014,12,ME,15.68,0.50513085020603,0.3320861614035403,0.16278298839042976
15271,2014,12,MI,13.93,0.4585096030996686,0.33748731592101133,0.20396058317910803
