year,state,energy_source,mw_generation,perc_gen,total_gen
1997,ME,Hydroelectric,3647931,0.35302309809563276,10333406
1997,ME,Natural Gas,3446,3.3348152583959246e-4,10333406
1997,ME,Nuclear,0,0,10333406
1997,ME,Other Biomass,537962,0.052060472606999086,10333406
1997,ME,Other Gases,5073,4.9093203151023e-4,10333406
1997,ME,Petroleum,2485207,0.2405022119521869,10333406
1997,ME,Wood and Wood Derived Fuels,3041564,0.29434283333104305,10333406
1997,MI,Coal,67444850,0.6304980036647211,106970759
1997,MI,Hydroelectric,1712464,0.016008711315210918,106970759
1997,MI,Natural Gas,13388312,0.1251586146079416,106970759
1997,MI,Nuclear,21913808,0.2048579275762641,106970759
1997,MI,Other,18122,1.6941078262331483e-4,106970759
1997,MI,Other Biomass,941632,0.008802704671844012,106970759
1997,MI,Other Gases,959,8.965066799236228e-6,106970759
1997,MI,Petroleum,757653,0.007082804750408474,106970759
1997,MI,Pumped Storage,-934385,-0.008734957185823091,106970759
1997,MI,Wood and Wood Derived Fuels,1727344,0.016147814750010328,106970759
1997,MN,Coal,28601705,0.6614595251951912,43240295
1997,MN,Hydroelectric,1034697,0.02392899955932308,43240295
1997,MN,Natural Gas,772764,0.017871385937584375,43240295
1997,MN,Nuclear,10819172,0.25021041137670313,43240295
1997,MN,Other Biomass,731551,0.016918270330949406,43240295
1997,MN,Petroleum,837387,0.01936589470538996,43240295
1997,MN,Wind,53954,0.0012477713207090747,43240295
1997,MN,Wood and Wood Derived Fuels,389065,0.00899774157414976,43240295
1997,MO,Coal,60150280,0.8427455949234306,71374185
1997,MO,Hydroelectric,1593309,0.02232332320151887,71374185
1997,MO,Natural Gas,598410,0.008384123755668804,71374185
1997,MO,Nuclear,8954604,0.1254599824852641,71374185
1997,MO,Other Biomass,53044,7.431818661046707e-4,71374185
1997,MO,Petroleum,139522,0.0019547964015280877,71374185
1997,MO,Pumped Storage,-114984,-0.0016110026335151848,71374185
1997,MS,Coal,12546534,0.37253338524310375,33678952
1997,MS,Natural Gas,6054127,0.17975995808895717,33678952
1997,MS,Nuclear,10812562,0.3210480539893284,33678952
1997,MS,Other Biomass,982,2.9157676877831592e-5,33678952
1997,MS,Petroleum,2644220,0.07851253803859455,33678952
1997,MS,Wood and Wood Derived Fuels,1620527,0.048116906963138285,33678952
1997,MT,Coal,14616020,0.5112830170805933,28586946
1997,MT,Hydroelectric,13406494,0.46897258629865535,28586946
1997,MT,Natural Gas,48610,0.0017004264813737012,28586946
1997,MT,Other Gases,30861,0.0010795486863129766,28586946
1997,MT,Petroleum,436632,0.015273824633103516,28586946
1997,MT,Wood and Wood Derived Fuels,48329,0.0016905968199611109,28586946
1997,NC,Coal,74072041,0.6413458630985187,115494689
1997,NC,Hydroelectric,5625884,0.04871119225231214,115494689
1997,NC,Natural Gas,699936,0.0060603306183196004,115494689
1997,NC,Nuclear,32453074,0.2809919164334907,115494689
1997,NC,Other,236051,0.002043825582317469,115494689
1997,NC,Other Biomass,78571,6.802996802736098e-4,115494689
1997,NC,Petroleum,496509,0.004298976899275429,115494689
1997,NC,Pumped Storage,253805,0.002197546936552208,115494689
1997,NC,Wood and Wood Derived Fuels,1578818,0.013670048498940069,115494689
1997,ND,Coal,26389952,0.884008406235128,29852603
1997,ND,Hydroelectric,3319577,0.1111989128720199,29852603
1997,ND,Natural Gas,391,1.3097685317424413e-5,29852603
1997,ND,Other Biomass,4139,1.3864787603278683e-4,29852603
1997,ND,Other Gases,44317,0.0014845271616682806,29852603
1997,ND,Petroleum,94227,0.0031564081698336323,29852603
1997,NE,Coal,17248637,0.606294601544567,28449267
1997,NE,Hydroelectric,1672419,0.05878601371346404,28449267
1997,NE,Natural Gas,211301,0.007427291536193182,28449267
1997,NE,Nuclear,9268857,0.3258030162956395,28449267
1997,NE,Other Biomass,16994,5.973440370185988e-4,28449267
1997,NE,Petroleum,31059,0.0010917328731176097,28449267
1997,NH,Coal,4077225,0.2567485985555744,15880223
1997,NH,Hydroelectric,1621591,0.10211386830021216,15880223
1997,NH,Natural Gas,46894,0.0029529812018382865,15880223
1997,NH,Nuclear,7979448,0.5024770747866701,15880223
1997,NH,Other Biomass,192804,0.012141139327829339,15880223
1997,NH,Petroleum,1069822,0.0673681975372764,15880223
1997,NH,Wood and Wood Derived Fuels,892439,0.05619814029059919,15880223
1997,NJ,Coal,8898206,0.21309872548214984,41756261
1997,NJ,Hydroelectric,18371,4.399579742065507e-4,41756261
1997,NJ,Natural Gas,16987930,0.40683551623551734,41756261
1997,NJ,Nuclear,13908074,0.3330775712892493,41756261
1997,NJ,Other Biomass,1173176,0.02809581058993764,41756261
1997,NJ,Other Gases,131982,0.0031607715068166665,41756261
1997,NJ,Petroleum,768045,0.01839352905663656,41756261
1997,NJ,Pumped Storage,-129523,-0.0031018821345139115,41756261
1997,NM,Coal,27078660,0.860668512533883,31462357
1997,NM,Hydroelectric,258810,0.008226020701500527,31462357
1997,NM,Natural Gas,4095677,0.13017705571136962,31462357
1997,NM,Other Biomass,6212,1.974422958839352e-4,31462357
1997,NM,Petroleum,22998,7.309687573629656e-4,31462357
1997,NV,Coal,15250606,0.5641785912017828,27031522
1997,NV,Geothermal,1596001,0.05904221745264658,27031522
1997,NV,Hydroelectric,2586974,0.09570212139738192,27031522
1997,NV,Natural Gas,7557814,0.27959261783335765,27031522
1997,NV,Other,8182,3.026836594698589e-4,27031522
1997,NV,Petroleum,31945,0.001181768455361115,27031522
1997,NY,Coal,24058794,0.17083371771663142,140831648
1997,NY,Hydroelectric,30617995,0.2174084833545369,140831648
1997,NY,Natural Gas,46280916,0.32862582137787666,140831648
1997,NY,Nuclear,29569618,0.20996429722955454,140831648
1997,NY,Other Biomass,2107261,0.014962979059934028,140831648
1997,NY,Other Gases,107411,7.626907838215455e-4,140831648
1997,NY,Petroleum,8588376,0.06098328125791726,140831648
1997,NY,Pumped Storage,-1093153,-0.007762126024400425,140831648
1997,NY,Wood and Wood Derived Fuels,594430,0.004220855244128081,140831648
1997,OH,Coal,125435419,0.8783301088440877,142811248
1997,OH,Hydroelectric,507368,0.003552717360190004,142811248
1997,OH,Natural Gas,468934,0.0032835929001894864,142811248
1997,OH,Nuclear,15330830,0.10735029778606794,142811248
1997,OH,Other Biomass,94,6.582114596463719e-7,142811248
1997,OH,Other Gases,189767,0.0013287958942841812,142811248
1997,OH,Petroleum,293908,0.0020580171668270835,142811248
1997,OH,Wood and Wood Derived Fuels,584928,0.004095811836893968,142811248
1997,OK,Coal,36032829,0.6816140412591357,52863977
1997,OK,Hydroelectric,2921206,0.055258914780475184,52863977
1997,OK,Natural Gas,13682329,0.25882140876385445,52863977
1997,OK,Other Biomass,1827,3.456039639242428e-5,52863977
1997,OK,Other Gases,66790,0.001263431239764651,52863977
1997,OK,Petroleum,26792,5.068101478630713e-4,52863977
1997,OK,Pumped Storage,-97108,-0.0018369408718530579,52863977
1997,OK,Wood and Wood Derived Fuels,229312,0.0043377742843675945,52863977
1997,OR,Coal,1519667,0.028994166202054174,52412854
1997,OR,Hydroelectric,46703700,0.8910733996664253,52412854
1997,OR,Natural Gas,3597469,0.06863715148959453,52412854
1997,OR,Other Biomass,90571,0.0017280303034061073,52412854
1997,OR,Petroleum,13377,2.5522365181640365e-4,52412854
1997,OR,Wood and Wood Derived Fuels,488070,0.009312028686703456,52412854
1997,PA,Coal,115504502,0.5970360419659764,193463198
1997,PA,Hydroelectric,2249115,0.011625544409743501,193463198
1997,PA,Natural Gas,2654904,0.013723044110952824,193463198
1997,PA,Nuclear,67654588,0.3497026240618642,193463198
1997,PA,Other,28955,1.4966670818705271e-4,193463198
1997,PA,Other Biomass,1793284,0.00926938052579902,193463198
1997,PA,Other Gases,756189,0.003908696888180252,193463198
1997,PA,Petroleum,2705109,0.013982550831192195,193463198
1997,PA,Pumped Storage,-631044,-0.0032618296736726124,193463198
1997,PA,Wood and Wood Derived Fuels,747596,0.0038642801717771666,193463198
1997,RI,Coal,0,0,7709553
1997,RI,Hydroelectric,7509,9.739864295634261e-4,7709553
1997,RI,Natural Gas,7508404,0.9739091228765143,7709553
1997,RI,Other Biomass,104590,0.013566285879349944,7709553
1997,RI,Petroleum,89050,0.01155060481457226,7709553
1997,SC,Coal,31574374,0.39063630602135707,80828058
1997,SC,Hydroelectric,2958153,0.03659809567613266,80828058
1997,SC,Natural Gas,290711,0.003596659466939067,80828058
1997,SC,Nuclear,44915514,0.5556921087971705,80828058
1997,SC,Other,5045,6.241644454701608e-5,80828058
1997,SC,Other Biomass,67500,8.351060469620587e-4,80828058
1997,SC,Other Gases,1141,1.411638517901791e-5,80828058
1997,SC,Petroleum,364005,0.004503448542584061,80828058
1997,SC,Pumped Storage,-855044,-0.010578554293609281,80828058
1997,SC,Wood and Wood Derived Fuels,1506659,0.0186402969127379,80828058
1997,SD,Coal,3314068,0.26620087021961764,12449501
1997,SD,Hydroelectric,9012260,0.7239053195786723,12449501
1997,SD,Natural Gas,116637,0.00936880923982415,12449501
1997,SD,Petroleum,6536,5.250009618859423e-4,12449501
1997,TN,Coal,60517697,0.6250919429864292,96814073
1997,TN,Hydroelectric,11037998,0.11401232959179396,96814073
1997,TN,Natural Gas,356587,0.0036832145260534592,96814073
1997,TN,Nuclear,24647994,0.25459102417889184,96814073
1997,TN,Other,115440,0.0011923886313511467,96814073
1997,TN,Other Biomass,60910,6.291440708211915e-4,96814073
1997,TN,Other Gases,17555,1.813269440693813e-4,96814073
1997,TN,Petroleum,197610,0.002041128875964138,96814073
1997,TN,Pumped Storage,-672094,-0.006942110575184663,96814073
1997,TN,Wood and Wood Derived Fuels,534376,0.005519610769810294,96814073
1997,TX,Coal,138491102,0.4117843237818704,336319510
1997,TX,Hydroelectric,1790750,0.0053245498603396516,336319510
1997,TX,Natural Gas,151504768,0.45047867725544677,336319510
1997,TX,Nuclear,37357647,0.11107784677731007,336319510
1997,TX,Other,404237,0.0012019433544012954,336319510
1997,TX,Other Biomass,88899,2.643290007172049e-4,336319510
1997,TX,Other Gases,3705248,0.01101704744990857,336319510
1997,TX,Petroleum,1523836,0.004530917638408786,336319510
1997,TX,Solar Thermal and Photovoltaic,212,6.303529640608718e-7,336319510
1997,TX,Wind,81054,2.4100296768391461e-4,336319510
1997,TX,Wood and Wood Derived Fuels,1371757,0.004078731560949289,336319510
1997,US-TOTAL,Coal,1845015736,0.5283289558712759,3492172283
1997,US-TOTAL,Geothermal,14726102,0.0042168887462073704,3492172283
1997,US-TOTAL,Hydroelectric,356453295,0.10207208182002514,3492172283
1997,US-TOTAL,Natural Gas,479398670,0.13727806967993164,3492172283
1997,US-TOTAL,Nuclear,628644171,0.1800152226338485,3492172283
1997,US-TOTAL,Other,3611990,0.0010343103682436505,3492172283
1997,US-TOTAL,Other Biomass,21709073,0.006216495419106446,3492172283
1997,US-TOTAL,Other Gases,13350634,0.00382301699861467,3492172283
1997,US-TOTAL,Petroleum,92554873,0.026503524310802166,3492172283
1997,US-TOTAL,Pumped Storage,-4039905,-0.0011568458462563199,3492172283
1997,US-TOTAL,Solar Thermal and Photovoltaic,511168,1.4637536712847223e-4,3492172283
1997,US-TOTAL,Wind,3288035,9.415443264372303e-4,3492172283
1997,US-TOTAL,Wood and Wood Derived Fuels,36948441,0.010580360304635062,3492172283
1997,UT,Coal,32544003,0.9375375732321524,34712212
1997,UT,Geothermal,168518,0.004854717988009522,34712212
1997,UT,Hydroelectric,1344161,0.03872300042417349,34712212
1997,UT,Natural Gas,327566,0.009436621325082942,34712212
1997,UT,Other Gases,281017,0.008095623522926167,34712212
1997,UT,Petroleum,46947,0.0013524635076554614,34712212
1997,UT,Pumped Storage,0,0,34712212
1997,VA,Coal,34159931,0.4985735164043716,68515334
1997,VA,Hydroelectric,1020276,0.01489120668958572,68515334
1997,VA,Natural Gas,1880049,0.027439828287197723,68515334
1997,VA,Nuclear,27084059,0.39529923330739364,68515334
1997,VA,Other Biomass,1055393,0.015403748889263241,68515334
1997,VA,Other Gases,66,9.632880137459448e-7,68515334
1997,VA,Petroleum,2770044,0.040429548223467754,68515334
1997,VA,Pumped Storage,-863791,-0.012607265404267022,68515334
1997,VA,Solar Thermal and Photovoltaic,0,0,68515334
1997,VA,Wood and Wood Derived Fuels,1409307,0.02056922031497358,68515334
1997,VT,Hydroelectric,1067442,0.18791213085802788,5680538
1997,VT,Natural Gas,93,1.637168873793292e-5,5680538
1997,VT,Nuclear,4266866,0.7511376563276225,5680538
1997,VT,Petroleum,11206,0.0019727004730889924,5680538
1997,VT,Wind,0,0,5680538
1997,VT,Wood and Wood Derived Fuels,334931,0.0589611406525227,5680538
1997,WA,Coal,6990519,0.057240140845491366,122126167
1997,WA,Hydroelectric,104170551,0.8529748665574676,122126167
1997,WA,Natural Gas,2961661,0.024250830700352694,122126167
1997,WA,Nuclear,6244135,0.05112855953302784,122126167
1997,WA,Other Biomass,222483,0.0018217471772449879,122126167
1997,WA,Other Gases,290495,0.0023786466662791437,122126167
1997,WA,Petroleum,228589,0.0018717446523970574,122126167
1997,WA,Pumped Storage,0,0,122126167
1997,WA,Wood and Wood Derived Fuels,1017734,0.008333463867739336,122126167
1997,WI,Coal,41976485,0.8164406283983929,51414008
1997,WI,Hydroelectric,2483293,0.04829993024469129,51414008
1997,WI,Natural Gas,1424354,0.02770361727099743,51414008
1997,WI,Nuclear,3915871,0.07616350392289976,51414008
1997,WI,Other Biomass,334682,0.006509548915151684,51414008
1997,WI,Petroleum,410749,0.007989048432092671,51414008
1997,WI,Wood and Wood Derived Fuels,868574,0.016893722815774254,51414008
1997,WV,Coal,89845529,0.9816085583569435,91528877
1997,WV,Hydroelectric,1138769,0.01244163631549855,91528877
1997,WV,Natural Gas,216746,0.0023680613933458397,91528877
1997,WV,Other,231,2.5237936656865135e-6,91528877
1997,WV,Other Gases,138004,0.0015077645932441628,91528877
1997,WV,Petroleum,189598,0.002071455547302301,91528877
1997,WY,Coal,39499793,0.9538809659469473,41409562
1997,WY,Hydroelectric,1380713,0.03334285448370596,41409562
1997,WY,Natural Gas,385562,0.009310941274867868,41409562
1997,WY,Other,72889,0.0017601973186772658,41409562
1997,WY,Other Gases,7124,1.7203755982736547e-4,41409562
1997,WY,Petroleum,63481,0.0015330034159743106,41409562
1998,AK,Coal,524613,0.09000290795174687,5828845
1998,AK,Hydroelectric,1113332,0.1910038781267987,5828845
1998,AK,Natural Gas,3352895,0.5752245942377949,5828845
1998,AK,Petroleum,836467,0.14350475951925296,5828845
1998,AK,Wind,0,0,5828845
1998,AK,Wood and Wood Derived Fuels,1538,2.6386016440649903e-4,5828845
1998,AL,Coal,71940036,0.6001898931793509,119862125
1998,AL,Hydroelectric,10564857,0.08814174619380392,119862125
1998,AL,Natural Gas,3751698,0.03130011252512001,119862125
1998,AL,Nuclear,28662513,0.23912902428519434,119862125
1998,AL,Other,1227,1.0236761612561098e-5,119862125
1998,AL,Other Biomass,7958,6.639294939915341e-5,119862125
1998,AL,Other Gases,268002,0.002235918977742135,119862125
1998,AL,Petroleum,453674,0.0037849654342437195,119862125
1998,AL,Wood and Wood Derived Fuels,4212160,0.0351417096935333,119862125
1998,AR,Coal,23180204,0.5076108881883862,45665301
1998,AR,Hydroelectric,3116743,0.06825188779550583,45665301
1998,AR,Natural Gas,4507079,0.09869811216179217,45665301
1998,AR,Nuclear,13097252,0.28680971576208375,45665301
1998,AR,Other Biomass,7787,1.7052334769456572e-4,45665301
1998,AR,Other Gases,185,4.051216042570266e-6,45665301
1998,AR,Petroleum,165349,0.003620889304988924,45665301
1998,AR,Pumped Storage,0,0,45665301
1998,AR,Wood and Wood Derived Fuels,1590702,0.03483393222350598,45665301
1998,AZ,Coal,36563427,0.4453790722054547,82095072
1998,AZ,Hydroelectric,10970189,0.1336278625835178,82095072
1998,AZ,Natural Gas,3928204,0.04784944947730845,82095072
1998,AZ,Nuclear,30301045,0.3690970025582047,82095072
1998,AZ,Petroleum,63216,7.70034040532908e-4,82095072
1998,AZ,Pumped Storage,268991,0.0032765791349814517,82095072
1998,AZ,Solar Thermal and Photovoltaic,0,0,82095072
1998,CA,Coal,2159070,0.011387457597336162,189600706
1998,CA,Geothermal,12839684,0.06771960015802894,189600706
1998,CA,Hydroelectric,49548200,0.26132919568348023,189600706
1998,CA,Natural Gas,75131992,0.39626430504958143,189600706
1998,CA,Nuclear,34594206,0.1824582129984263,189600706
1998,CA,Other,20225,1.0667154372304922e-4,189600706
1998,CA,Other Biomass,2399711,0.01265665645780876,189600706
1998,CA,Other Gases,3076556,0.0162265007599708,189600706
1998,CA,Petroleum,2213072,0.011672277211879158,189600706
1998,CA,Pumped Storage,1208801,0.00637550896039385,189600706
1998,CA,Solar Thermal and Photovoltaic,502339,0.0026494574339823397,189600706
1998,CA,Wind,2757869,0.014545668411171423,189600706
1998,CA,Wood and Wood Derived Fuels,3148981,0.016608487734217615,189600706
1998,CO,Coal,33357849,0.8579348777722747,38881563
1998,CO,Hydroelectric,1461961,0.03760036601409259,38881563
1998,CO,Natural Gas,3936314,0.10123857417974684,38881563
1998,CO,Other Biomass,30719,7.900659754856048e-4,38881563
1998,CO,Petroleum,49190,0.001265124038352059,38881563
1998,CO,Pumped Storage,45530,0.0011709920200481652,38881563
1998,CT,Coal,3016247,0.1531751377701598,19691492
1998,CT,Hydroelectric,448285,0.022765415642451065,19691492
1998,CT,Natural Gas,2257468,0.11464179555312518,19691492
1998,CT,Nuclear,3243003,0.16469056788586664,19691492
1998,CT,Other,0,0,19691492
1998,CT,Other Biomass,2061079,0.10466850353441984,19691492
1998,CT,Other Gases,239,1.2137221496471674e-5,19691492
1998,CT,Petroleum,8665082,0.44004192267401576,19691492
1998,CT,Pumped Storage,89,4.519718465213301e-6,19691492
1998,DC,Petroleum,243975,1,243975
1998,DE,Coal,3906177,0.5662287266156756,6898585
1998,DE,Natural Gas,1276972,0.18510636601563943,6898585
1998,DE,Other,4161,6.031671712387395e-4,6898585
1998,DE,Other Gases,187641,0.027199925781881358,6898585
1998,DE,Petroleum,1523634,0.22086181441556493,6898585
1998,FL,Coal,70279444,0.3706154938456775,189628996
1998,FL,Hydroelectric,198505,0.0010468072087456497,189628996
1998,FL,Natural Gas,38923191,0.20525970089510995,189628996
1998,FL,Nuclear,31115419,0.16408576566001543,189628996
1998,FL,Other,2043149,0.010774454556517295,189628996
1998,FL,Other Biomass,3393368,0.017894773856209207,189628996
1998,FL,Other Gases,80305,4.234848134723025e-4,189628996
1998,FL,Petroleum,41521651,0.21896256308818932,189628996
1998,FL,Wood and Wood Derived Fuels,2073964,0.01093695607606339,189628996
1998,GA,Coal,70878052,0.6146008870023654,115323706
1998,GA,Hydroelectric,5234521,0.04538980909961392,115323706
1998,GA,Natural Gas,3293140,0.028555620645767315,115323706
1998,GA,Nuclear,31380401,0.2721071156003259,115323706
1998,GA,Other,6681,5.7932581528380646e-5,115323706
1998,GA,Other Biomass,54348,4.71264771876131e-4,115323706
1998,GA,Petroleum,1571191,0.0136241806172965,115323706
1998,GA,Pumped Storage,-172698,-0.0014975065057309205,115323706
1998,GA,Wood and Wood Derived Fuels,3078070,0.026690696186957432,115323706
1998,HI,Coal,1434868,0.14028710368180466,10228082
1998,HI,Geothermal,237083,0.023179614711731876,10228082
1998,HI,Hydroelectric,121273,0.01185686622379445,10228082
1998,HI,Other Biomass,504066,0.04928255365962064,10228082
1998,HI,Other Gases,60443,0.005909514608897348,10228082
1998,HI,Petroleum,7851068,0.7675992429470159,10228082
1998,HI,Wind,19281,0.001885104167135148,10228082
1998,IA,Coal,32999971,0.8582837550488261,38448789
1998,IA,Hydroelectric,912915,0.02374366069110785,38448789
1998,IA,Natural Gas,560892,0.014588027726959099,38448789
1998,IA,Nuclear,3767513,0.09798781959036473,38448789
1998,IA,Other Biomass,89877,0.002337576874007657,38448789
1998,IA,Petroleum,116543,0.0030311227747641155,38448789
1998,IA,Wind,89,2.314767312957503e-6,38448789
1998,IA,Wood and Wood Derived Fuels,989,2.572252665747158e-5,38448789
1998,ID,Coal,48120,0.003459711792778506,13908673
1998,ID,Hydroelectric,12935550,0.9300348063399003,13908673
1998,ID,Natural Gas,337152,0.02424041459598626,13908673
1998,ID,Other,83514,0.00600445491816509,13908673
1998,ID,Other Biomass,50,3.5948792526792457e-6,13908673
1998,ID,Petroleum,625,4.4935990658490566e-5,13908673
1998,ID,Wood and Wood Derived Fuels,503662,0.03621208148325868,13908673
1998,IL,Coal,75355161,0.5442198343862165,138464562
1998,IL,Hydroelectric,137713,9.945721707479204e-4,138464562
1998,IL,Natural Gas,5524342,0.0398971543346954,138464562
1998,IL,Nuclear,55595668,0.40151550112872925,138464562
1998,IL,Other,19310,1.39458065811814e-4,138464562
1998,IL,Other Biomass,625894,0.0045202468484318754,138464562
1998,IL,Other Gases,342824,0.0024758970457726217,138464562
1998,IL,Petroleum,862421,0.006228460102304011,138464562
1998,IL,Wood and Wood Derived Fuels,1229,8.875917290663875e-6,138464562
1998,IN,Coal,111818095,0.9518740392618552,117471525
1998,IN,Hydroelectric,478668,0.004074757691278802,117471525
1998,IN,Natural Gas,2077154,0.017682191492789424,117471525
1998,IN,Other Biomass,124111,0.0010565198672614492,117471525
1998,IN,Other Gases,1896396,0.016143452636713452,117471525
1998,IN,Petroleum,1077101,0.009169039050101717,117471525
1998,KS,Coal,28023687,0.6738856163058671,41585228
1998,KS,Hydroelectric,11425,2.747369811222389e-4,41585228
1998,KS,Natural Gas,3016797,0.07254491907559098,41585228
1998,KS,Nuclear,10410718,0.25034654132472234,41585228
1998,KS,Petroleum,122601,0.002948186312697384,41585228
1998,KY,Coal,86838802,0.9549753693454484,90933028
1998,KY,Hydroelectric,3116018,0.03426717517863807,90933028
1998,KY,Natural Gas,497608,0.0054722471135570236,90933028
1998,KY,Petroleum,464948,0.0051130816846877685,90933028
1998,KY,Wood and Wood Derived Fuels,15652,1.721266776687564e-4,90933028
1998,LA,Coal,20781530,0.23181095354617373,89648611
1998,LA,Hydroelectric,1062824,0.011855443025213184,89648611
1998,LA,Natural Gas,44975196,0.5016831326031365,89648611
1998,LA,Nuclear,16427501,0.18324322950190494,89648611
1998,LA,Other,318093,0.0035482200611005564,89648611
1998,LA,Other Biomass,153407,0.0017112033113374171,89648611
1998,LA,Other Gases,918066,0.010240716389905919,89648611
1998,LA,Petroleum,2293520,0.02558344155493943,89648611
1998,LA,Wood and Wood Derived Fuels,2718474,0.03032366000628833,89648611
1998,MA,Coal,11199758,0.24515918354624117,45683616
1998,MA,Hydroelectric,1029741,0.02254070693528288,45683616
1998,MA,Natural Gas,11621828,0.2543981632277095,45683616
1998,MA,Nuclear,5698414,0.12473649196245762,45683616
1998,MA,Other Biomass,1937066,0.04240176609487305,45683616
1998,MA,Petroleum,14534366,0.3181527048997172,45683616
1998,MA,Pumped Storage,-455585,-0.009972612500726738,45683616
1998,MA,Wind,0,0,45683616
1998,MA,Wood and Wood Derived Fuels,118028,0.0025835958344453294,45683616
1998,MD,Coal,29294727,0.5783412071979839,50653017
1998,MD,Hydroelectric,1739737,0.03434616737636773,50653017
1998,MD,Natural Gas,1990596,0.03929866605971368,50653017
1998,MD,Nuclear,13330598,0.26317480753416916,50653017
1998,MD,Other Biomass,605046,0.01194491534433181,50653017
1998,MD,Other Gases,82316,0.0016250956976560744,50653017
1998,MD,Petroleum,3454350,0.06819633270807936,50653017
1998,MD,Wood and Wood Derived Fuels,155647,0.003072808081698273,50653017
1998,ME,Coal,588362,0.053471330508791125,11003317
1998,ME,Hydroelectric,3715966,0.33771325501210225,11003317
1998,ME,Natural Gas,3369,3.0618039996484697e-4,11003317
1998,ME,Nuclear,0,0,11003317
1998,ME,Other Biomass,798697,0.07258692992304049,11003317
1998,ME,Other Gases,4943,4.492281736498185e-4,11003317
1998,ME,Petroleum,3145163,0.2858377160269035,11003317
1998,ME,Wood and Wood Derived Fuels,2746817,0.24963535995554795,11003317
1998,MI,Coal,70472657,0.7013782324012106,100477394
1998,MI,Hydroelectric,1397118,0.013904799322323188,100477394
1998,MI,Natural Gas,13085180,0.1302300893671665,100477394
1998,MI,Nuclear,12494153,0.12434790058348846,100477394
1998,MI,Other,19628,1.9534742312285686e-4,100477394
1998,MI,Other Biomass,1002090,0.009973288120908072,100477394
1998,MI,Other Gases,5294,5.2688468413103946e-5,100477394
1998,MI,Petroleum,1171661,0.011660941365577217,100477394
1998,MI,Pumped Storage,-930349,-0.009259286720752331,100477394
1998,MI,Wind,0,0,100477394
1998,MI,Wood and Wood Derived Fuels,1759962,0.017515999668542358,100477394
1998,MN,Coal,31806877,0.662396183257058,48017905
1998,MN,Hydroelectric,954643,0.019880979813675752,48017905
1998,MN,Natural Gas,1596032,0.03323826810020137,48017905
1998,MN,Nuclear,11644106,0.24249508594762725,48017905
1998,MN,Other Biomass,770110,0.016037975834222673,48017905
1998,MN,Petroleum,667271,0.013896295558917034,48017905
1998,MN,Wind,146852,0.0030582758660545476,48017905
1998,MN,Wood and Wood Derived Fuels,432014,0.00899693562224341,48017905
1998,MO,Coal,62726176,0.8342650636983516,75187346
1998,MO,Hydroelectric,2346585,0.03120983948549002,75187346
1998,MO,Natural Gas,1264810,0.01682211259325472,75187346
1998,MO,Nuclear,8516773,0.11327402087047998,75187346
1998,MO,Other Biomass,88884,0.001182167009858281,75187346
1998,MO,Petroleum,321821,0.0042802548184105345,75187346
1998,MO,Pumped Storage,-77703,-0.0010334584758451243,75187346
1998,MS,Coal,11779543,0.342338452993305,34409056
1998,MS,Natural Gas,6576972,0.1911407276038029,34409056
1998,MS,Nuclear,9190528,0.26709619700116155,34409056
1998,MS,Other Biomass,685,1.9907549919416564e-5,34409056
1998,MS,Petroleum,5425222,0.15766843472834594,34409056
1998,MS,Wood and Wood Derived Fuels,1436106,0.04173628012346517,34409056
1998,MT,Coal,16784786,0.5897568694990021,28460518
1998,MT,Hydroelectric,11117940,0.39064433050726627,28460518
1998,MT,Natural Gas,55776,0.001959767562909431,28460518
1998,MT,Other Gases,31136,0.0010940067921462286,28460518
1998,MT,Petroleum,426731,0.014993788939470462,28460518
1998,MT,Wood and Wood Derived Fuels,44149,0.0015512366992055451,28460518
1998,NC,Coal,72949463,0.6010065067033439,121378824
1998,NC,Hydroelectric,5738207,0.04727519027536467,121378824
1998,NC,Natural Gas,1284357,0.010581392681807496,121378824
1998,NC,Nuclear,38778211,0.3194808593630797,121378824
1998,NC,Other,249356,0.0020543616405444822,121378824
1998,NC,Other Biomass,88422,7.284796234308548e-4,121378824
1998,NC,Petroleum,691314,0.005695507479953834,121378824
1998,NC,Pumped Storage,65672,5.410498951612844e-4,121378824
1998,NC,Wood and Wood Derived Fuels,1533822,0.012636652337313797,121378824
1998,ND,Coal,28256860,0.9212606006054196,30671951
1998,ND,Hydroelectric,2295948,0.07485497091463142,30671951
1998,ND,Natural Gas,729,2.376764360376032e-5,30671951
1998,ND,Other Biomass,1524,4.968709033214092e-5,30671951
1998,ND,Other Gases,52366,0.0017072927639979602,30671951
1998,ND,Petroleum,64524,0.0021036809820151317,30671951
1998,NE,Coal,18380471,0.6382819182873536,28796791
1998,NE,Hydroelectric,1682834,0.05843824751167587,28796791
1998,NE,Natural Gas,414483,0.014393374595106796,28796791
1998,NE,Nuclear,8258803,0.28679594889583354,28796791
1998,NE,Other Biomass,17593,6.10936128265125e-4,28796791
1998,NE,Petroleum,42607,0.0014795745817650307,28796791
1998,NE,Wind,0,0,28796791
1998,NH,Coal,3513065,0.21835397464318929,16088853
1998,NH,Hydroelectric,1596748,0.0992456081238358,16088853
1998,NH,Natural Gas,23309,0.0014487670438657124,16088853
1998,NH,Nuclear,8387023,0.521294028853393,16088853
1998,NH,Other Biomass,233805,0.014532111145524171,16088853
1998,NH,Petroleum,1453854,0.0903640551629131,16088853
