,year,state,energy_source,mw_generation,perc_gen,total_gen,nameplate_cap,summer_cap,num_facilities,num_generators,tot_nameplate_cap,tot_summer_cap,tot_num_gen,tot_num_facilities,tot_cap_change,tot_cap_growth_rate,p_nameplate_cap,p_summer_cap,cap_change,cap_growth_rate,residential_price,perc_residential_rev,perc_commercial_rev,perc_industrial_rev,funded,tot_funded,region,regulated,rps,net_meter,num_funded,avg_1603_funding
320,2009.0,CA,Hydroelectric,27888036.0,0.13618792252604908,204776132.0,10049.0,10144.0,250.0,0.0,70933.0,65948.0,0.0,777.0,2238.0,3.1550900145207454,0.14166889882001324,0.15381815976223692,3.0,0.00029853716787740076,14.665,0.38683468200000004,0.465643078,0.145428989,20191417.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
321,2010.0,CA,Hydroelectric,33430870.0,0.16377598311470934,204125596.0,10046.0,10141.0,252.0,0.0,72570.0,67328.0,0.0,803.0,1637.0,2.2557530660052363,0.13843185889486012,0.15062084125475286,-3.0,-0.00029862631893290864,14.73166667,0.385880736,0.468492504,0.143582501,20191417.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
322,2011.0,CA,Hydroelectric,42557466.88,0.21193446508701275,200804842.48,10049.9,10136.1,253.0,0.0,73378.4,68295.4,0.0,839.0,808.3999999999942,1.101686599871344,0.13695992281107247,0.14841555946666982,3.899999999999636,0.00038806356282148437,14.74166667,0.384027381,0.466144657,0.147835409,20191417.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
323,2012.0,CA,Hydroelectric,26837370.0,0.1345106386288819,199518567.0,10053.6,10145.7,252.0,0.0,76327.0,71328.7,0.0,938.0,2948.6000000000063,3.8631152803071083,0.13171747874277778,0.14223867811974705,3.700000000000728,0.0003680273732792957,15.27,0.394689867,0.463101219,0.14078041300000002,20191417.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
324,2013.0,CA,Hydroelectric,23754599.48,0.118727219372036,200077114.62,10039.6,10173.4,251.0,0.0,78999.1,73772.0,0.0,0.0,2672.1000000000063,3.3824435974587126,0.12708499210750498,0.1379032695331562,-14.0,-0.0013944778676441294,16.1775,0.389322302,0.443121365,0.165607278,20191417.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
325,2014.0,CA,Hydroelectric,16531340.16,0.08315244663151566,198807621.78,10042.5,10175.1,251.0,0.0,79794.6,74646.2,0.0,0.0,795.5,0.996934629661656,0.12585438112353467,0.13631102453976224,2.899999999999636,0.0002887727159571457,16.08916667,0.363873103,0.470535495,0.163675958,20191417.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
326,2015.0,CA,Hydroelectric,13808498.0,0.0701994263884748,196703858.0,10043.6,10186.2,251.0,0.0,79949.3,74891.8,0.0,0.0,154.6999999999971,0.19349762912245272,0.12562461459950244,0.13601222029648105,1.1000000000003638,0.00010952248197860964,16.88166667,0.376758935,0.46287912200000003,0.158438965,20191417.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
327,2016.0,CA,Hydroelectric,28942121.0,0.14694175762717926,196963215.0,10055.3,10190.4,251.0,0.0,81807.3,76536.9,0.0,0.0,1858.0,2.271190957286208,0.12291445873412275,0.1331436209201052,11.699999999998909,0.001163565482879567,17.23916667,0.390447465,0.452946678,0.15459384699999998,20191417.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
328,2017.0,CA,Hydroelectric,42363141.0,0.2055002786563444,206146392.0,10061.1,10198.0,251.0,0.0,81277.4,76110.6,0.0,0.0,-529.9000000000087,-0.6519647528095249,0.12378717823158715,0.13398922094951293,5.8000000000010905,0.0005764777211240412,18.1575,0.397780918,0.451431425,0.148992465,20191417.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
329,2018.0,CA,Hydroelectric,26330667.0,0.13484552502314132,195265412.0,10068.4,10184.3,251.0,0.0,81292.3,75994.9,0.0,0.0,14.900000000008733,0.018328919221142385,0.1238542887825784,0.13401294034204927,7.299999999999272,0.0007250407214651059,18.725,0.39421466299999997,0.44931218,0.154898671,20191417.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
330,2009.0,CA,Natural Gas,113463455.0,0.5540853511189477,204776132.0,44190.0,40146.0,248.0,0.0,70933.0,65948.0,0.0,777.0,2238.0,3.1550900145207454,0.622982250856442,0.6087523503366289,1886.0,0.04267933921701742,14.665,0.38683468200000004,0.465643078,0.145428989,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
331,2010.0,CA,Natural Gas,107522313.0,0.5267458644762311,204125596.0,45652.0,41370.0,254.0,0.0,72570.0,67328.0,0.0,803.0,1637.0,2.2557530660052363,0.6290753754995178,0.6144546102661597,1462.0,0.03202488390431964,14.73166667,0.385880736,0.468492504,0.143582501,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
332,2011.0,CA,Natural Gas,88973830.73,0.4430860811259114,200804842.48,45386.2,41274.4,254.0,0.0,73378.4,68295.4,0.0,839.0,808.3999999999942,1.101686599871344,0.6185226170099103,0.604351098317017,-265.8000000000029,-0.005856405691597951,14.74166667,0.384027381,0.466144657,0.147835409,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
333,2012.0,CA,Natural Gas,119668329.0,0.599785424482397,199518567.0,45559.1,41575.7,274.0,0.0,76327.0,71328.7,0.0,938.0,2948.6000000000063,3.8631152803071083,0.5968936287290212,0.5828747755111197,172.90000000000148,0.00379507057865501,15.27,0.394689867,0.463101219,0.14078041300000002,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
334,2013.0,CA,Natural Gas,119522859.29,0.5973839612343075,200077114.62,48036.4,44012.6,286.0,0.0,78999.1,73772.0,0.0,0.0,2672.1000000000063,3.3824435974587126,0.6080626234982424,0.59660304722659,2477.300000000003,0.051571308424444864,16.1775,0.389322302,0.443121365,0.165607278,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
335,2014.0,CA,Natural Gas,120426435.49,0.6057435545567945,198807621.78,46154.2,42326.7,290.0,0.0,79794.6,74646.2,0.0,0.0,795.5,0.996934629661656,0.5784125742844753,0.567030873641257,-1882.2000000000046,-0.04078068734806376,16.08916667,0.363873103,0.470535495,0.163675958,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
336,2015.0,CA,Natural Gas,116139609.0,0.5904287296693489,196703858.0,45581.2,41761.2,290.0,0.0,79949.3,74891.8,0.0,0.0,154.6999999999971,0.19349762912245272,0.5701263175537497,0.5576204604509438,-573.0,-0.012570972242942268,16.88166667,0.376758935,0.46287912200000003,0.158438965,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
337,2016.0,CA,Natural Gas,97073664.0,0.4928517439157357,196963215.0,44949.6,40904.5,292.0,0.0,81807.3,76536.9,0.0,0.0,1858.0,2.271190957286208,0.5494570777913462,0.5344415569483478,-631.5999999999984,-0.014051293003719687,17.23916667,0.390447465,0.452946678,0.15459384699999998,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
338,2017.0,CA,Natural Gas,88350133.0,0.42857957465488894,206146392.0,43423.8,39433.9,287.0,0.0,81277.4,76110.6,0.0,0.0,-529.9000000000087,-0.6519647528095249,0.5342665980949195,0.5181131143362422,-1525.7999999999954,-0.035137413123678615,18.1575,0.397780918,0.451431425,0.148992465,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
339,2018.0,CA,Natural Gas,89604473.0,0.4588855347305441,195265412.0,41795.6,37795.1,298.0,0.0,81292.3,75994.9,0.0,0.0,14.900000000008733,0.018328919221142385,0.5141397155696172,0.4973373213202465,-1628.2000000000046,-0.03895625376833936,18.725,0.39421466299999997,0.44931218,0.154898671,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
340,2009.0,CA,Nuclear,31763804.0,0.15511477675533006,204776132.0,4577.0,4390.0,2.0,0.0,70933.0,65948.0,0.0,777.0,2238.0,3.1550900145207454,0.06452567916202613,0.0665675987141384,0.0,0.0,14.665,0.38683468200000004,0.465643078,0.145428989,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
341,2010.0,CA,Nuclear,32200757.0,0.15774972756356204,204125596.0,4577.0,4390.0,2.0,0.0,72570.0,67328.0,0.0,803.0,1637.0,2.2557530660052363,0.06307013917596803,0.06520318441064639,0.0,0.0,14.73166667,0.385880736,0.468492504,0.143582501,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
342,2011.0,CA,Nuclear,36663247.0,0.18258148830163698,200804842.48,4577.0,4390.0,2.0,0.0,73378.4,68295.4,0.0,839.0,808.3999999999942,1.101686599871344,0.062375303904146175,0.06427958544792182,0.0,0.0,14.74166667,0.384027381,0.466144657,0.147835409,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
343,2012.0,CA,Nuclear,18507408.0,0.09276032895344358,199518567.0,4577.0,4390.0,2.0,0.0,76327.0,71328.7,0.0,938.0,2948.6000000000063,3.8631152803071083,0.059965674007887125,0.061546053692272534,0.0,0.0,15.27,0.394689867,0.463101219,0.14078041300000002,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
344,2013.0,CA,Nuclear,17911943.0,0.08952519648798576,200077114.62,2323.0,2240.0,1.0,0.0,78999.1,73772.0,0.0,0.0,2672.1000000000063,3.3824435974587126,0.0294053982893476,0.030363823672938238,-2254.0,-0.9702970297029704,16.1775,0.389322302,0.443121365,0.165607278,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
345,2014.0,CA,Nuclear,16985978.0,0.0854392696211448,198807621.78,2323.0,2240.0,1.0,0.0,79794.6,74646.2,0.0,0.0,795.5,0.996934629661656,0.029112245690811164,0.030008225468945507,0.0,0.0,16.08916667,0.363873103,0.470535495,0.163675958,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
346,2015.0,CA,Nuclear,18505385.0,0.09407738713492847,196703858.0,2323.0,2240.0,1.0,0.0,79949.3,74891.8,0.0,0.0,154.6999999999971,0.19349762912245272,0.02905591418561513,0.02990981656202682,0.0,0.0,16.88166667,0.376758935,0.46287912200000003,0.158438965,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
347,2016.0,CA,Nuclear,18907578.0,0.09599547814042332,196963215.0,2323.0,2240.0,1.0,0.0,81807.3,76536.9,0.0,0.0,1858.0,2.271190957286208,0.0283959988900746,0.029266928762466213,0.0,0.0,17.23916667,0.390447465,0.452946678,0.15459384699999998,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
348,2017.0,CA,Nuclear,17901079.0,0.08683673202488065,206146392.0,2323.0,2240.0,1.0,0.0,81277.4,76110.6,0.0,0.0,-529.9000000000087,-0.6519647528095249,0.028581130794046068,0.029430854572162088,0.0,0.0,18.1575,0.397780918,0.451431425,0.148992465,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
349,2018.0,CA,Nuclear,18213519.0,0.09327570517199432,195265412.0,2323.0,2240.0,1.0,0.0,81292.3,75994.9,0.0,0.0,14.900000000008733,0.018328919221142385,0.028575892181670337,0.02947566218259384,0.0,0.0,18.725,0.39421466299999997,0.44931218,0.154898671,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
350,2009.0,CA,Other,752687.0,0.003675657864267111,204776132.0,12.0,7.0,1.0,0.0,70933.0,65948.0,0.0,777.0,2238.0,3.1550900145207454,0.00016917372732014717,0.00010614423485170134,0.0,0.0,14.665,0.38683468200000004,0.465643078,0.145428989,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
351,2010.0,CA,Other,839048.0,0.004110449745412867,204125596.0,16.0,11.0,2.0,0.0,72570.0,67328.0,0.0,803.0,1637.0,2.2557530660052363,0.00022047678103899676,0.0001633792775665399,4.0,0.25,14.73166667,0.385880736,0.468492504,0.143582501,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
352,2011.0,CA,Other,916924.1,0.004566244960181489,200804842.48,116.5,99.1,5.0,0.0,73378.4,68295.4,0.0,839.0,808.3999999999942,1.101686599871344,0.0015876606739858052,0.0014510494118198296,100.5,0.8626609442060086,14.74166667,0.384027381,0.466144657,0.147835409,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
353,2012.0,CA,Other,814686.0,0.004083259057873752,199518567.0,413.0,375.8,8.0,0.0,76327.0,71328.7,0.0,938.0,2948.6000000000063,3.8631152803071083,0.005410929291076553,0.0052685665096938545,296.5,0.7179176755447942,15.27,0.394689867,0.463101219,0.14078041300000002,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
354,2013.0,CA,Other,816044.75,0.004078651131635425,200077114.62,242.4,224.6,12.0,0.0,78999.1,73772.0,0.0,0.0,2672.1000000000063,3.3824435974587126,0.003068389386714532,0.003044515534349076,-170.6,-0.7037953795379538,16.1775,0.389322302,0.443121365,0.165607278,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
355,2014.0,CA,Other,847834.96,0.004264599880070051,198807621.78,511.2,461.6,17.0,0.0,79794.6,74646.2,0.0,0.0,795.5,0.996934629661656,0.0064064485566692475,0.006183837891279128,268.79999999999995,0.5258215962441314,16.08916667,0.363873103,0.470535495,0.163675958,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
356,2015.0,CA,Other,811717.0,0.004126594202336387,196703858.0,124.2,116.8,11.0,0.0,79949.3,74891.8,0.0,0.0,154.6999999999971,0.19349762912245272,0.0015534845208150664,0.0015595832921628267,-387.0,-3.1159420289855078,16.88166667,0.376758935,0.46287912200000003,0.158438965,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
357,2016.0,CA,Other,665664.0,0.0033796361417029065,196963215.0,233.2,223.8,24.0,0.0,81807.3,76536.9,0.0,0.0,1858.0,2.271190957286208,0.0028506013522020647,0.0029240797576071155,109.0,0.46740994854202395,17.23916667,0.390447465,0.452946678,0.15459384699999998,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
358,2017.0,CA,Other,835537.0,0.004053124538798622,206146392.0,275.2,265.8,29.0,0.0,81277.4,76110.6,0.0,0.0,-529.9000000000087,-0.6519647528095249,0.003385935081584795,0.003492286225571734,42.0,0.15261627906976746,18.1575,0.397780918,0.451431425,0.148992465,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
359,2018.0,CA,Other,828768.0,0.004244315424382482,195265412.0,347.3,337.9,35.0,0.0,81292.3,75994.9,0.0,0.0,14.900000000008733,0.018328919221142385,0.004272237345972497,0.00444635100513324,72.10000000000002,0.2076014972646128,18.725,0.39421466299999997,0.44931218,0.154898671,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
360,2009.0,CA,Other Biomass,2467660.0,0.012050525497766508,204776132.0,502.0,402.0,60.0,0.0,70933.0,65948.0,0.0,777.0,2238.0,3.1550900145207454,0.007077100926226156,0.006095711772911992,-56.0,-0.11155378486055777,14.665,0.38683468200000004,0.465643078,0.145428989,27216469.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
361,2010.0,CA,Other Biomass,2450783.0,0.012006250367573943,204125596.0,460.0,389.0,61.0,0.0,72570.0,67328.0,0.0,803.0,1637.0,2.2557530660052363,0.00633870745487116,0.0057776853612167296,-42.0,-0.09130434782608696,14.73166667,0.385880736,0.468492504,0.143582501,27216469.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
362,2011.0,CA,Other Biomass,2584692.84,0.012871665881905792,200804842.48,467.6,405.4,66.0,0.0,73378.4,68295.4,0.0,839.0,808.3999999999942,1.101686599871344,0.006372447477731868,0.0059359781185848535,7.600000000000023,0.016253207869974386,14.74166667,0.384027381,0.466144657,0.147835409,27216469.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
363,2012.0,CA,Other Biomass,2513721.0,0.012598932646709854,199518567.0,635.3,548.2,72.0,0.0,76327.0,71328.7,0.0,938.0,2948.6000000000063,3.8631152803071083,0.0083233980111887,0.007685545930319774,167.6999999999999,0.2639697780576105,15.27,0.394689867,0.463101219,0.14078041300000002,27216469.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
364,2013.0,CA,Other Biomass,2843202.84,0.014210534999257153,200077114.62,648.7,564.9,73.0,0.0,78999.1,73772.0,0.0,0.0,2672.1000000000063,3.3824435974587126,0.008211485953637446,0.0076573767825191125,13.400000000000093,0.02065669801140757,16.1775,0.389322302,0.443121365,0.165607278,27216469.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
365,2014.0,CA,Other Biomass,2913292.18,0.014653825411300588,198807621.78,678.8,591.5,78.0,0.0,79794.6,74646.2,0.0,0.0,795.5,0.996934629661656,0.008506841315076456,0.007924047037893423,30.09999999999991,0.04434295816146127,16.08916667,0.363873103,0.470535495,0.163675958,27216469.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
366,2015.0,CA,Other Biomass,2883729.0,0.014660256434828038,196703858.0,630.7,552.2,80.0,0.0,79949.3,74891.8,0.0,0.0,154.6999999999971,0.19349762912245272,0.007888749494992452,0.0073733038864067894,-48.0999999999999,-0.07626446805137134,16.88166667,0.376758935,0.46287912200000003,0.158438965,27216469.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
367,2016.0,CA,Other Biomass,2909930.0,0.014773976958083263,196963215.0,580.7,520.4,78.0,0.0,81807.3,76536.9,0.0,0.0,1858.0,2.271190957286208,0.00709838853011895,0.006799334699994382,-50.0,-0.08610297916307902,17.23916667,0.390447465,0.452946678,0.15459384699999998,27216469.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
368,2017.0,CA,Other Biomass,2840997.0,0.0137814539097051,206146392.0,590.9,523.8,78.0,0.0,81277.4,76110.6,0.0,0.0,-529.9000000000087,-0.6519647528095249,0.0072701636617313065,0.006882090011115402,10.199999999999932,0.01726180402775416,18.1575,0.397780918,0.451431425,0.148992465,27216469.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
369,2018.0,CA,Other Biomass,2823849.0,0.014461593433659412,195265412.0,576.8,513.3,79.0,0.0,81292.3,75994.9,0.0,0.0,14.900000000008733,0.018328919221142385,0.007095382957549484,0.006754400624252417,-14.100000000000026,-0.024445214979195603,18.725,0.39421466299999997,0.44931218,0.154898671,27216469.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
370,2009.0,CA,Other Gases,1622844.0,0.007924966567881065,204776132.0,246.0,197.0,7.0,0.0,70933.0,65948.0,0.0,777.0,2238.0,3.1550900145207454,0.003468061410063017,0.002987202037969309,0.0,0.0,14.665,0.38683468200000004,0.465643078,0.145428989,67024848.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
371,2010.0,CA,Other Gases,1694641.0,0.008301952530744613,204125596.0,252.0,209.0,8.0,0.0,72570.0,67328.0,0.0,803.0,1637.0,2.2557530660052363,0.0034725093013642,0.0031042062737642586,6.0,0.023809523809523808,14.73166667,0.385880736,0.468492504,0.143582501,67024848.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
372,2011.0,CA,Other Gases,1666987.37,0.008301529730703658,200804842.48,258.0,210.1,8.0,0.0,73378.4,68295.4,0.0,839.0,808.3999999999942,1.101686599871344,0.0035160210634192076,0.003076341891254755,6.0,0.02325581395348837,14.74166667,0.384027381,0.466144657,0.147835409,67024848.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
373,2012.0,CA,Other Gases,1484164.0,0.00743872620416963,199518567.0,258.3,211.1,8.0,0.0,76327.0,71328.7,0.0,938.0,2948.6000000000063,3.8631152803071083,0.0033841235735716066,0.002959538026068049,0.30000000000001137,0.0011614401858304738,15.27,0.394689867,0.463101219,0.14078041300000002,67024848.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
374,2013.0,CA,Other Gases,1405720.18,0.007025891904726735,200077114.62,258.0,211.7,8.0,0.0,78999.1,73772.0,0.0,0.0,2672.1000000000063,3.3824435974587126,0.0032658599908100216,0.002869652442661172,-0.30000000000001137,-0.0011627906976744626,16.1775,0.389322302,0.443121365,0.165607278,67024848.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
375,2014.0,CA,Other Gases,1332951.03,0.006704728008240248,198807621.78,258.0,211.7,8.0,0.0,79794.6,74646.2,0.0,0.0,795.5,0.996934629661656,0.0032333015016053714,0.0028360452373998946,0.0,0.0,16.08916667,0.363873103,0.470535495,0.163675958,67024848.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
376,2015.0,CA,Other Gases,1548638.0,0.007872941668485222,196703858.0,258.0,209.3,8.0,0.0,79949.3,74891.8,0.0,0.0,154.6999999999971,0.19349762912245272,0.0032270451398573844,0.002794698485014381,0.0,0.0,16.88166667,0.376758935,0.46287912200000003,0.158438965,67024848.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
377,2016.0,CA,Other Gases,1426816.0,0.007244073468236188,196963215.0,278.0,229.3,9.0,0.0,81807.3,76536.9,0.0,0.0,1858.0,2.271190957286208,0.0033982297423335076,0.0029959405201935283,20.0,0.07194244604316546,17.23916667,0.390447465,0.452946678,0.15459384699999998,67024848.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
378,2017.0,CA,Other Gases,1408335.0,0.006831722769128067,206146392.0,270.1,221.4,9.0,0.0,81277.4,76110.6,0.0,0.0,-529.9000000000087,-0.6519647528095249,0.003323187011395542,0.002908924643873521,-7.899999999999977,-0.029248426508700395,18.1575,0.397780918,0.451431425,0.148992465,67024848.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
379,2018.0,CA,Other Gases,1453960.0,0.007446070377277056,195265412.0,270.1,221.4,9.0,0.0,81292.3,75994.9,0.0,0.0,14.900000000008733,0.018328919221142385,0.003322577907132656,0.0029133533960831585,0.0,0.0,18.725,0.39421466299999997,0.44931218,0.154898671,67024848.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
380,2009.0,CA,Petroleum,1542848.0,0.007534315571504201,204776132.0,868.0,734.0,21.0,0.0,70933.0,65948.0,0.0,777.0,2238.0,3.1550900145207454,0.012236899609490644,0.01112998119730697,-23.0,-0.02649769585253456,14.665,0.38683468200000004,0.465643078,0.145428989,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
381,2010.0,CA,Petroleum,1059289.0,0.0051893982231870535,204125596.0,846.0,701.0,20.0,0.0,72570.0,67328.0,0.0,803.0,1637.0,2.2557530660052363,0.011657709797436955,0.01041171577946768,-22.0,-0.026004728132387703,14.73166667,0.385880736,0.468492504,0.143582501,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
382,2011.0,CA,Petroleum,910571.56,0.004534609567721685,200804842.48,649.9,516.6,17.0,0.0,73378.4,68295.4,0.0,839.0,808.3999999999942,1.101686599871344,0.008856829802775749,0.007564199052937681,-196.1,-0.30173872903523624,14.74166667,0.384027381,0.466144657,0.147835409,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
383,2012.0,CA,Petroleum,289823.0,0.0014526116687044385,199518567.0,517.5,396.9,12.0,0.0,76327.0,71328.7,0.0,938.0,2948.6000000000063,3.8631152803071083,0.006780038518479699,0.0055643801162785795,-132.39999999999998,-0.2558454106280193,15.27,0.394689867,0.463101219,0.14078041300000002,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
384,2013.0,CA,Petroleum,68854.75,0.00034414105844804985,200077114.62,581.0,450.1,15.0,0.0,78999.1,73772.0,0.0,0.0,2672.1000000000063,3.3824435974587126,0.00735451416535125,0.006101230819281029,63.5,0.10929432013769363,16.1775,0.389322302,0.443121365,0.165607278,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
385,2014.0,CA,Petroleum,66305.29,0.0003335148290912773,198807621.78,500.9,395.5,14.0,0.0,79794.6,74646.2,0.0,0.0,795.5,0.996934629661656,0.006277367140132289,0.005298327309360691,-80.10000000000002,-0.15991215811539233,16.08916667,0.363873103,0.470535495,0.163675958,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
386,2015.0,CA,Petroleum,84515.0,0.00042965603653793104,196703858.0,539.7,424.1,15.0,0.0,79949.3,74891.8,0.0,0.0,154.6999999999971,0.19349762912245272,0.006750528147213297,0.005662836251765882,38.80000000000007,0.07189179173614982,16.88166667,0.376758935,0.46287912200000003,0.158438965,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
387,2016.0,CA,Petroleum,175581.0,0.0008914405667068342,196963215.0,539.8,424.1,15.0,0.0,81807.3,76536.9,0.0,0.0,1858.0,2.271190957286208,0.006598433147164128,0.005541118075072286,0.09999999999990904,0.00018525379770268445,17.23916667,0.390447465,0.452946678,0.15459384699999998,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
388,2017.0,CA,Petroleum,45796.0,0.00022215280876708242,206146392.0,575.1,472.7,19.0,0.0,81277.4,76110.6,0.0,0.0,-529.9000000000087,-0.6519647528095249,0.007075767679576366,0.006210698641187955,35.30000000000007,0.06138062945574695,18.1575,0.397780918,0.451431425,0.148992465,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
389,2018.0,CA,Petroleum,68878.0,0.00035274040238114467,195265412.0,578.1,473.2,19.0,0.0,81292.3,75994.9,0.0,0.0,14.900000000008733,0.018328919221142385,0.00711137463203772,0.006226733636072948,3.0,0.005189413596263622,18.725,0.39421466299999997,0.44931218,0.154898671,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
390,2009.0,CA,Pumped Storage,152849.0,0.0007464199978149797,204776132.0,3353.0,3813.0,7.0,0.0,70933.0,65948.0,0.0,777.0,2238.0,3.1550900145207454,0.047269958975371125,0.057818281069933884,0.0,0.0,14.665,0.38683468200000004,0.465643078,0.145428989,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
391,2010.0,CA,Pumped Storage,-171265.0,-0.0008390177625691673,204125596.0,3353.0,3813.0,7.0,0.0,72570.0,67328.0,0.0,803.0,1637.0,2.2557530660052363,0.046203665426484776,0.05663319866920152,0.0,0.0,14.73166667,0.385880736,0.468492504,0.143582501,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
392,2011.0,CA,Pumped Storage,-88793.0,-0.00044218555139885057,200804842.48,3358.0,3821.6,8.0,0.0,73378.4,68295.4,0.0,839.0,808.3999999999942,1.101686599871344,0.045762785778921324,0.05595691657124785,5.0,0.0014889815366289456,14.74166667,0.384027381,0.466144657,0.147835409,0.0,7045617836.0,CAISO,Deregulated,1.0,1.0,1335,5277616.356554307
